Physician,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY339166,463,1,1068.0,8000
PHY339166,475,1,1068.0,9000
PHY339166,481,2,2136.0,21000
PHY339166,491,1,1068.0,8000
PHY339166,498,1,1068.0,3000
PHY339166,500,1,1068.0,5000
PHY339166,502,1,1068.0,12000
PHY339166,538,1,1068.0,50000
PHY339166,579,1,1068.0,3000
PHY339166,585,2,2136.0,15000
PHY339166,615,1,1068.0,7000
PHY339166,639,1,1068.0,3000
PHY339166,645,1,1068.0,8000
PHY339166,666,1,1068.0,0
PHY339166,672,1,1068.0,5000
PHY339166,675,1,1068.0,7000
PHY339166,682,1,1068.0,11000
PHY339166,686,1,1068.0,3000
PHY339166,709,1,1068.0,3000
PHY339166,741,1,1068.0,3000
PHY339166,801,1,1068.0,9000
PHY339166,869,1,1068.0,5000
PHY339166,870,1,1068.0,11000
PHY339166,883,1,1068.0,1000
PHY339166,885,1,1068.0,8000
PHY339166,886,1,1068.0,2000
PHY339166,894,1,1068.0,2000
PHY339166,904,1,1068.0,8000
PHY339166,918,1,1068.0,10000
PHY339166,940,1,1068.0,30000
PHY339166,950,1,1068.0,0
PHY339166,986,1,1068.0,13000
PHY339166,OTH,2,2136.0,0
PHY339169,290,1,1068.0,7000
PHY339169,469,1,1068.0,0
PHY339170,221,1,1068.0,2000
PHY339171,037,1,1068.0,4000
PHY339179,760,1,1068.0,7000
PHY339183,182,2,2136.0,10000
PHY339183,287,2,2136.0,42000
PHY339183,327,1,1068.0,25000
PHY339183,419,1,1068.0,9000
PHY339183,688,1,1068.0,4000
PHY339183,941,1,1068.0,9000
PHY339184,036,1,1068.0,13000
PHY339184,197,1,1068.0,7000
PHY339187,195,1,1068.0,34000
PHY339190,615,1,1068.0,4000
PHY339197,029,1,0.0,7000
PHY339197,067,1,1068.0,16000
PHY339197,260,1,1068.0,12000
PHY339197,286,1,1068.0,13000
PHY339197,305,1,1068.0,6000
PHY339197,392,1,1068.0,5000
PHY339197,435,1,1068.0,0
PHY339197,458,1,1068.0,9000
PHY339197,540,1,1068.0,10000
PHY339197,556,1,1068.0,10000
PHY339197,668,1,1068.0,11000
PHY339197,813,1,1068.0,5000
PHY339200,021,1,1068.0,12000
PHY339200,504,1,1068.0,7000
PHY339211,579,1,1068.0,3000
PHY339212,000,1,1068.0,0
PHY339212,883,1,1068.0,3000
PHY339216,543,1,1068.0,12000
PHY339216,558,2,2136.0,48000
PHY339216,658,1,1068.0,14000
PHY339230,604,1,1068.0,4000
PHY339238,618,1,1068.0,8000
PHY339247,331,1,1068.0,4000
PHY339248,557,1,1068.0,33000
PHY339250,085,1,1068.0,10000
PHY339253,234,1,1068.0,43000
PHY339254,351,1,1068.0,6000
PHY339260,858,1,1068.0,6000
PHY339262,880,1,1068.0,0
PHY339262,886,2,2136.0,32000
PHY339262,948,2,2136.0,14000
PHY339266,565,1,1068.0,13000
PHY339266,865,1,1068.0,13000
PHY339273,251,2,2136.0,8000
PHY339273,897,1,1068.0,500
PHY339276,202,1,1068.0,12000
PHY339276,673,1,1068.0,4000
PHY339279,547,1,1068.0,13000
PHY339294,193,1,1068.0,7000
PHY339295,052,1,1068.0,9000
PHY339296,285,1,1068.0,10000
PHY339298,188,1,1068.0,6000
PHY339299,089,1,1068.0,78000
PHY339299,191,1,1068.0,11000
PHY339301,342,1,1068.0,3000
PHY339304,497,1,1068.0,11000
PHY339310,000,1,1068.0,15000
PHY339310,539,1,1068.0,11000
PHY339311,502,1,1068.0,12000
PHY339318,167,1,1068.0,16000
PHY339318,255,1,1068.0,6000
PHY339318,282,1,1068.0,12000
PHY339318,340,1,1068.0,37000
PHY339318,392,1,1068.0,0
PHY339318,946,1,1068.0,4000
PHY339318,948,1,1068.0,9000
PHY339325,264,1,1068.0,10000
PHY339325,341,2,2136.0,400
PHY339325,871,2,2136.0,98000
PHY339326,134,1,1068.0,0
PHY339326,156,1,1068.0,3000
PHY339326,200,1,1068.0,11000
PHY339326,252,1,1068.0,11000
PHY339326,382,1,1068.0,0
PHY339336,616,1,1068.0,2000
PHY339348,314,1,1068.0,19000
PHY339358,028,1,1068.0,3000
PHY339358,036,1,1068.0,8000
PHY339358,071,1,1068.0,9000
PHY339358,074,2,2136.0,6000
PHY339358,088,1,1068.0,3000
PHY339358,098,1,1068.0,4000
PHY339358,163,2,2136.0,12000
PHY339358,165,1,1068.0,5000
PHY339358,188,2,2136.0,4000
PHY339358,192,1,1068.0,5000
PHY339358,195,1,1068.0,21000
PHY339358,197,1,1068.0,8000
PHY339358,198,1,1068.0,7000
PHY339358,201,1,1068.0,19000
PHY339358,205,1,1068.0,18000
PHY339358,228,1,1068.0,3000
PHY339358,229,4,4272.0,44000
PHY339358,239,1,1068.0,2000
PHY339358,244,2,2136.0,22000
PHY339358,246,1,1068.0,3000
PHY339358,251,2,2136.0,16000
PHY339358,257,1,1068.0,3000
PHY339358,259,3,3204.0,18000
PHY339358,263,1,1068.0,2000
PHY339358,280,1,1068.0,0
PHY339358,282,2,2136.0,28000
PHY339358,285,1,1068.0,6000
PHY339358,286,4,4272.0,93000
PHY339358,292,1,1068.0,5000
PHY339358,302,1,1068.0,39000
PHY339358,311,1,1068.0,16000
PHY339358,330,1,1068.0,7000
PHY339358,333,2,2136.0,112000
PHY339358,341,1,1068.0,10000
PHY339358,350,1,1068.0,4000
PHY339358,378,1,1068.0,3000
PHY339358,386,1,1068.0,5000
PHY339358,453,2,2136.0,20000
PHY339358,491,2,2136.0,24000
PHY339358,497,1,1068.0,16000
PHY339358,535,1,1068.0,3000
PHY339358,539,2,2136.0,30000
PHY339358,554,1,1068.0,22000
PHY339358,563,2,2136.0,20000
PHY339358,605,1,1068.0,4000
PHY339358,640,1,1068.0,9000
PHY339358,641,1,1068.0,8000
PHY339358,643,1,1068.0,9000
PHY339358,656,1,1068.0,4000
PHY339358,658,2,2136.0,10000
PHY339358,662,2,2136.0,22000
PHY339358,672,2,2136.0,18000
PHY339358,682,2,2136.0,9000
PHY339358,696,1,1068.0,7000
PHY339358,739,1,1068.0,12000
PHY339358,756,1,1068.0,4000
PHY339358,782,1,1068.0,4000
PHY339358,825,1,1068.0,4000
PHY339358,862,1,1068.0,57000
PHY339358,864,2,2136.0,36000
PHY339358,876,1,1068.0,0
PHY339358,882,1,1068.0,18000
PHY339358,883,4,4272.0,40000
PHY339358,886,1,1068.0,1000
PHY339358,945,1,1068.0,3000
PHY339358,949,1,1068.0,6000
PHY339358,OTH,1,1068.0,0
PHY339369,413,1,1068.0,8000
PHY339376,549,1,1068.0,27000
PHY339376,664,1,1068.0,12000
PHY339384,880,1,1068.0,8000
PHY339391,594,1,1068.0,7000
PHY339400,037,1,1068.0,20000
PHY339400,055,1,1068.0,3000
PHY339400,189,1,1068.0,8000
PHY339400,244,1,1068.0,10000
PHY339400,251,1,1068.0,6000
PHY339400,295,1,1068.0,9000
PHY339400,478,1,1068.0,21000
PHY339400,552,1,1068.0,8000
PHY339400,665,1,1068.0,6000
PHY339400,871,1,1068.0,6000
PHY339401,327,1,1068.0,2000
PHY339401,409,1,1068.0,7000
PHY339401,974,1,1068.0,14000
PHY339406,284,1,1068.0,101000
PHY339406,552,1,1068.0,11000
PHY339413,164,2,2136.0,0
PHY339414,256,1,1068.0,0
PHY339419,548,2,2136.0,20000
PHY339425,316,1,1068.0,2000
PHY339425,645,1,1068.0,7000
PHY339425,862,1,1068.0,12000
PHY339426,215,1,1068.0,3000
PHY339426,293,1,1068.0,37000
PHY339426,464,1,1068.0,12000
PHY339426,655,1,1068.0,13000
PHY339426,698,1,1068.0,9000
PHY339426,854,1,1068.0,38000
PHY339428,135,1,1068.0,12000
PHY339428,543,1,1068.0,10000
PHY339432,342,1,1068.0,2000
PHY339434,215,1,1068.0,32000
PHY339435,075,1,1068.0,36000
PHY339435,291,1,1068.0,57000
PHY339441,235,1,1068.0,56000
PHY339454,236,1,1068.0,4000
PHY339454,348,1,1068.0,5000
PHY339454,480,1,1068.0,7000
PHY339455,057,2,2136.0,0
PHY339455,096,1,1068.0,3000
PHY339455,137,2,2136.0,4000
PHY339455,175,1,1068.0,4000
PHY339455,195,2,2136.0,14000
PHY339455,205,1,0.0,5000
PHY339455,234,1,1068.0,3000
PHY339455,246,2,2136.0,60000
PHY339455,438,1,1068.0,8000
PHY339455,460,2,2136.0,10000
PHY339455,478,2,2136.0,32000
PHY339455,533,1,1068.0,3000
PHY339455,601,1,1068.0,3000
PHY339455,857,2,2136.0,0
PHY339455,865,2,2136.0,58000
PHY339455,883,1,1068.0,4000
PHY339457,003,2,0.0,114000
PHY339457,187,1,1068.0,11000
PHY339457,257,1,1068.0,5000
PHY339457,311,1,1068.0,9000
PHY339457,809,1,1068.0,3000
PHY339457,837,2,2136.0,14000
PHY339458,626,1,1068.0,5000
PHY339462,410,1,1068.0,11000
PHY339464,074,1,1068.0,5000
PHY339464,164,1,1068.0,7000
PHY339464,179,1,1068.0,9000
PHY339464,195,2,2136.0,16000
PHY339464,300,1,1068.0,17000
PHY339464,316,1,1068.0,3000
PHY339464,564,1,1068.0,3000
PHY339464,885,1,1068.0,2000
PHY339473,231,1,1068.0,31000
PHY339477,514,1,1068.0,4000
PHY339484,297,1,1068.0,20000
PHY339493,746,1,1068.0,6000
PHY339494,685,1,1068.0,3000
PHY339496,314,1,1068.0,0
PHY339497,353,1,1068.0,5000
PHY339508,534,2,2136.0,22000
PHY339511,357,1,1068.0,8000
PHY339515,297,1,1068.0,6000
PHY339521,089,1,1068.0,19000
PHY339522,457,2,2136.0,2000
PHY339546,248,1,1068.0,4000
PHY339546,537,1,1068.0,12000
PHY339546,654,1,1068.0,3000
PHY339548,298,1,1068.0,2000
PHY339548,548,2,2136.0,30000
PHY339549,478,1,1068.0,10000
PHY339550,304,2,2136.0,48000
PHY339550,617,1,1068.0,4000
PHY339550,799,1,1068.0,5000
PHY339551,193,1,1068.0,6000
PHY339551,368,1,1068.0,9000
PHY339551,689,1,1068.0,12000
PHY339552,189,1,1068.0,5000
PHY339555,228,1,1068.0,9000
PHY339575,687,1,1068.0,5000
PHY339584,238,1,1068.0,10000
PHY339587,883,1,1068.0,8000
PHY339603,208,1,1068.0,10000
PHY339605,865,1,1068.0,48000
PHY339619,224,1,1068.0,6000
PHY339619,225,2,2136.0,40000
PHY339619,654,1,1068.0,9000
PHY339621,186,1,1068.0,0
PHY339621,239,1,1068.0,7000
PHY339621,445,1,1068.0,10000
PHY339630,867,1,1068.0,7000
PHY339630,876,1,1068.0,4000
PHY339640,184,1,1068.0,26000
PHY339652,205,2,2136.0,18000
PHY339652,903,1,1068.0,20000
PHY339661,183,1,1068.0,5000
PHY339661,195,1,1068.0,4000
PHY339661,200,1,1068.0,0
PHY339661,245,1,1068.0,4000
PHY339661,296,1,1068.0,16000
PHY339661,685,1,1068.0,3000
PHY339661,907,1,1068.0,10000
PHY339665,230,1,1068.0,27000
PHY339670,000,2,2136.0,0
PHY339670,020,2,2136.0,14000
PHY339670,031,2,2136.0,38000
PHY339670,037,1,1068.0,4000
PHY339670,042,3,3204.0,51000
PHY339670,053,1,1068.0,10000
PHY339670,057,2,2136.0,12000
PHY339670,059,1,1068.0,5000
PHY339670,070,3,3204.0,13000
PHY339670,076,2,2136.0,12000
PHY339670,078,1,1068.0,6000
PHY339670,082,1,1068.0,8000
PHY339670,099,4,4272.0,42000
PHY339670,155,2,2136.0,6000
PHY339670,165,4,4272.0,24000
PHY339670,168,3,3204.0,11000
PHY339670,176,1,1068.0,7000
PHY339670,178,1,1068.0,0
PHY339670,189,1,1068.0,5000
PHY339670,190,2,2136.0,12000
PHY339670,191,3,3204.0,24000
PHY339670,195,2,2136.0,14000
PHY339670,196,1,1068.0,4000
PHY339670,204,4,4272.0,20000
PHY339670,207,2,2136.0,24000
PHY339670,217,2,2136.0,6000
PHY339670,223,2,2136.0,0
PHY339670,230,2,2136.0,6000
PHY339670,233,2,2136.0,22000
PHY339670,234,2,2136.0,86000
PHY339670,237,3,3204.0,7000
PHY339670,239,2,2136.0,34000
PHY339670,249,1,1068.0,2000
PHY339670,252,3,3204.0,19000
PHY339670,254,2,2136.0,170000
PHY339670,257,2,2136.0,16000
PHY339670,259,2,2136.0,13000
PHY339670,260,2,2136.0,18000
PHY339670,264,1,1068.0,4000
PHY339670,280,6,6408.0,166000
PHY339670,284,2,2136.0,16000
PHY339670,286,2,2136.0,28000
PHY339670,291,2,2136.0,58000
PHY339670,292,3,3204.0,22000
PHY339670,294,3,3204.0,16000
PHY339670,295,2,2136.0,32000
PHY339670,304,1,1068.0,7000
PHY339670,306,3,3204.0,28000
PHY339670,310,1,1068.0,1000
PHY339670,312,2,2136.0,20000
PHY339670,316,2,2136.0,36000
PHY339670,328,3,3204.0,21000
PHY339670,329,1,1068.0,5000
PHY339670,330,4,4272.0,14000
PHY339670,332,2,2136.0,32000
PHY339670,336,2,2136.0,8000
PHY339670,337,2,2136.0,10000
PHY339670,338,2,2136.0,32000
PHY339670,342,1,1068.0,11000
PHY339670,345,2,2136.0,16000
PHY339670,357,2,2136.0,36000
PHY339670,381,1,1068.0,10000
PHY339670,385,2,2136.0,160000
PHY339670,389,2,2136.0,10000
PHY339670,395,1,1068.0,4000
PHY339670,412,2,2136.0,8000
PHY339670,413,1,0.0,9000
PHY339670,423,2,2136.0,14000
PHY339670,424,2,0.0,24000
PHY339670,444,2,2136.0,28000
PHY339670,469,2,2136.0,26000
PHY339670,474,2,2136.0,6000
PHY339670,477,2,2136.0,6000
PHY339670,479,1,1068.0,5000
PHY339670,482,2,2136.0,40000
PHY339670,490,4,4272.0,50000
PHY339670,494,2,2136.0,20000
PHY339670,498,2,2136.0,22000
PHY339670,504,1,1068.0,7000
PHY339670,505,1,1068.0,12000
PHY339670,506,2,2136.0,18000
PHY339670,536,2,2136.0,10000
PHY339670,539,1,1068.0,5000
PHY339670,545,1,1068.0,8000
PHY339670,547,2,2136.0,24000
PHY339670,550,2,2136.0,20000
PHY339670,552,2,2136.0,12000
PHY339670,556,2,2136.0,26000
PHY339670,558,2,2136.0,24000
PHY339670,564,2,2136.0,20000
PHY339670,600,2,2136.0,12000
PHY339670,606,1,1068.0,9000
PHY339670,619,2,2136.0,12000
PHY339670,621,1,1068.0,3000
PHY339670,628,1,1068.0,10000
PHY339670,659,2,2136.0,16000
PHY339670,661,1,1068.0,8000
PHY339670,664,1,1068.0,7000
PHY339670,666,2,2136.0,6000
PHY339670,672,4,4272.0,14000
PHY339670,673,2,2136.0,19000
PHY339670,688,2,2136.0,12000
PHY339670,691,4,4272.0,30000
PHY339670,734,2,2136.0,14000
PHY339670,755,2,2136.0,8000
PHY339670,800,1,1068.0,7000
PHY339670,814,2,2136.0,6000
PHY339670,841,2,2136.0,24000
PHY339670,853,2,2136.0,18000
PHY339670,856,2,2136.0,20000
PHY339670,857,1,1068.0,12000
PHY339670,865,1,1068.0,14000
PHY339670,867,1,1068.0,10000
PHY339670,881,1,1068.0,2000
PHY339670,882,1,1068.0,4000
PHY339670,884,1,1068.0,12000
PHY339670,885,1,1068.0,4000
PHY339670,887,2,2136.0,30000
PHY339670,917,2,2136.0,70000
PHY339670,947,2,0.0,30000
PHY339670,950,1,1068.0,9000
PHY339670,951,1,1068.0,16000
PHY339670,976,1,1068.0,7000
PHY339670,OTH,1,1068.0,0
PHY339678,801,1,1068.0,15000
PHY339680,000,1,1068.0,0
PHY339680,195,1,1068.0,9000
PHY339680,312,2,2136.0,48000
PHY339680,485,1,1068.0,11000
PHY339680,700,2,2136.0,16000
PHY339692,233,1,1068.0,13000
PHY339692,370,1,1068.0,12000
PHY339698,188,1,1068.0,3000
PHY339698,193,1,1068.0,12000
PHY339698,304,1,1068.0,5000
PHY339698,346,1,1068.0,29000
PHY339698,482,1,1068.0,17000
PHY339698,660,1,1068.0,4000
PHY339698,663,1,1068.0,9000
PHY339698,853,1,1068.0,65000
PHY339712,055,1,1068.0,10000
PHY339718,870,1,1068.0,3000
PHY339723,562,1,1068.0,11000
PHY339728,638,1,1068.0,4000
PHY339735,189,1,1068.0,12000
PHY339735,248,1,1068.0,5000
PHY339735,262,1,1068.0,13000
PHY339735,368,1,1068.0,11000
PHY339735,386,1,1068.0,8000
PHY339735,503,2,2136.0,26000
PHY339740,477,1,1068.0,18000
PHY339756,206,1,1068.0,12000
PHY339761,188,1,0.0,5000
PHY339762,217,1,1068.0,8000
PHY339766,168,1,1068.0,12000
PHY339766,194,1,1068.0,3000
PHY339766,480,1,1068.0,4000
PHY339766,560,1,1068.0,4000
PHY339766,674,1,1068.0,12000
PHY339769,095,1,1068.0,14000
PHY339769,200,1,1068.0,0
PHY339769,283,1,1068.0,5000
PHY339769,303,1,1068.0,11000
PHY339769,312,1,1068.0,25000
PHY339769,353,1,1068.0,5000
PHY339769,536,1,1068.0,7000
PHY339769,614,1,0.0,3000
PHY339769,665,1,1068.0,7000
PHY339769,858,1,1068.0,48000
PHY339769,872,1,0.0,6000
PHY339770,038,1,1068.0,2000
PHY339770,256,1,1068.0,3000
PHY339776,083,1,1068.0,5000
PHY339778,421,1,1068.0,3000
PHY339785,292,1,1068.0,3000
PHY339790,356,2,2136.0,88000
PHY339790,561,2,2136.0,48000
PHY339798,024,1,1068.0,11000
PHY339802,305,1,1068.0,4000
PHY339804,238,1,1068.0,7000
PHY339804,246,1,1068.0,4000
PHY339804,261,1,1068.0,7000
PHY339804,342,1,1068.0,11000
PHY339804,371,1,1068.0,3000
PHY339804,372,1,1068.0,12000
PHY339804,579,1,1068.0,2000
PHY339804,685,1,1068.0,25000
PHY339804,755,1,1068.0,8000
PHY339804,917,1,1068.0,20000
PHY339814,002,2,0.0,114000
PHY339817,288,1,1068.0,11000
PHY339817,417,1,1068.0,0
PHY339825,093,2,2136.0,6000
PHY339825,341,1,1068.0,10000
PHY339825,374,2,2136.0,54000
PHY339831,876,1,1068.0,4000
PHY339851,191,1,1068.0,12000
PHY339866,168,2,2136.0,10000
PHY339866,245,1,1068.0,6000
PHY339866,348,1,1068.0,5000
PHY339875,285,1,1068.0,8000
PHY339875,313,1,1068.0,18000
PHY339875,456,1,1068.0,14000
PHY339875,639,1,1068.0,3000
PHY339875,696,1,1068.0,10000
PHY339880,239,1,1068.0,2000
PHY339880,382,1,1068.0,10000
PHY339880,499,1,1068.0,20000
PHY339880,836,1,1068.0,0
PHY339880,949,1,1068.0,12000
PHY339880,987,1,1068.0,7000
PHY339880,998,1,1068.0,34000
PHY339884,417,1,1068.0,9000
PHY339885,225,2,2136.0,36000
PHY339885,236,2,2136.0,30000
PHY339885,625,1,1068.0,10000
PHY339885,940,1,1068.0,4000
PHY339885,946,1,1068.0,7000
PHY339895,461,1,1068.0,10000
PHY339911,302,1,1068.0,3000
PHY339911,392,1,1068.0,16000
PHY339911,483,1,1068.0,14000
PHY339912,096,1,1068.0,47000
PHY339917,052,1,1068.0,34000
PHY339928,502,1,1068.0,12000
PHY339930,036,1,1068.0,7000
PHY339930,182,1,1068.0,38000
PHY339930,238,1,1068.0,5000
PHY339930,305,1,1068.0,6000
PHY339930,516,1,1068.0,10000
PHY339930,638,1,1068.0,8000
PHY339930,887,1,1068.0,2000
PHY339943,062,1,1068.0,13000
PHY339943,379,1,1068.0,4000
PHY339949,282,1,1068.0,11000
PHY339949,376,1,1068.0,5000
PHY339949,981,2,2136.0,62000
PHY339953,337,1,1068.0,4000
PHY339955,655,1,1068.0,5000
PHY339971,038,1,1068.0,7000
PHY339971,039,1,1068.0,4000
PHY339971,164,1,1068.0,4000
PHY339971,197,1,1068.0,8000
PHY339971,235,1,1068.0,6000
PHY339971,302,1,1068.0,7000
PHY339971,357,1,1068.0,5000
PHY339971,386,1,1068.0,16000
PHY339971,425,1,1068.0,100
PHY339971,643,1,1068.0,12000
PHY339971,645,1,1068.0,16000
PHY339975,474,1,1068.0,3000
PHY339989,292,1,1068.0,3000
PHY339992,200,1,1068.0,6000
PHY339992,655,1,1068.0,7000
PHY339992,754,1,1068.0,8000
PHY339993,684,1,1068.0,0
PHY339994,060,1,1068.0,4000
PHY339998,OTH,1,1068.0,0
PHY340002,350,1,1068.0,3000
PHY340002,386,1,1068.0,5000
PHY340002,494,1,1068.0,21000
PHY340009,841,1,1068.0,8000
PHY340010,628,1,1068.0,4000
PHY340012,000,2,2136.0,0
PHY340012,022,1,1068.0,18000
PHY340012,056,1,1068.0,4000
PHY340012,089,1,1068.0,10000
PHY340012,102,1,1068.0,3000
PHY340012,139,1,1068.0,3000
PHY340012,164,1,1068.0,6000
PHY340012,165,1,1068.0,4000
PHY340012,175,1,1068.0,2000
PHY340012,180,1,1068.0,11000
PHY340012,182,1,1068.0,5000
PHY340012,183,1,1068.0,5000
PHY340012,184,2,2136.0,7000
PHY340012,187,1,1068.0,5000
PHY340012,188,1,1068.0,12000
PHY340012,190,1,1068.0,6000
PHY340012,192,1,1068.0,3000
PHY340012,202,1,1068.0,14000
PHY340012,205,1,1068.0,4000
PHY340012,207,1,1068.0,6000
PHY340012,216,1,1068.0,19000
PHY340012,219,2,2136.0,21000
PHY340012,221,1,1068.0,3000
PHY340012,231,2,2136.0,68000
PHY340012,235,1,1068.0,9000
PHY340012,240,1,1068.0,3000
PHY340012,241,1,1068.0,5000
PHY340012,250,1,1068.0,3000
PHY340012,252,1,0.0,21000
PHY340012,255,1,1068.0,57000
PHY340012,258,2,2136.0,15000
PHY340012,262,1,1068.0,3000
PHY340012,286,2,2136.0,44000
PHY340012,287,1,1068.0,39000
PHY340012,293,2,2136.0,11000
PHY340012,296,1,1068.0,4000
PHY340012,302,1,1068.0,6000
PHY340012,304,1,1068.0,9000
PHY340012,306,1,1068.0,10000
PHY340012,311,1,1068.0,29000
PHY340012,312,1,0.0,6000
PHY340012,316,1,1068.0,2000
PHY340012,327,1,1068.0,15000
PHY340012,332,1,1068.0,4000
PHY340012,344,1,1068.0,7000
PHY340012,345,1,1068.0,8000
PHY340012,371,1,1068.0,3000
PHY340012,373,1,1068.0,10000
PHY340012,385,2,2136.0,15000
PHY340012,388,1,1068.0,5000
PHY340012,410,2,2136.0,27000
PHY340012,425,2,2136.0,11000
PHY340012,438,1,1068.0,3000
PHY340012,442,1,1068.0,6000
PHY340012,457,1,1068.0,12000
PHY340012,471,1,1068.0,3000
PHY340012,474,2,2136.0,22000
PHY340012,476,1,1068.0,8000
PHY340012,482,1,1068.0,9000
PHY340012,497,1,1068.0,12000
PHY340012,542,1,1068.0,11000
PHY340012,549,1,1068.0,12000
PHY340012,557,1,1068.0,18000
PHY340012,619,1,1068.0,6000
PHY340012,622,1,1068.0,7000
PHY340012,629,1,1068.0,2000
PHY340012,638,1,1068.0,4000
PHY340012,640,1,1068.0,4000
PHY340012,670,1,1068.0,4000
PHY340012,671,1,1068.0,8000
PHY340012,675,1,1068.0,8000
PHY340012,684,1,1068.0,8000
PHY340012,687,2,2136.0,38000
PHY340012,722,1,1068.0,5000
PHY340012,799,1,1068.0,6000
PHY340012,813,1,1068.0,4000
PHY340012,835,1,1068.0,6000
PHY340012,839,1,1068.0,18000
PHY340012,853,1,1068.0,7000
PHY340012,855,1,1068.0,10000
PHY340012,865,1,1068.0,22000
PHY340012,868,1,1068.0,7000
PHY340012,882,1,1068.0,4000
PHY340012,907,1,1068.0,48000
PHY340012,939,1,1068.0,2000
PHY340012,941,3,3204.0,61000
PHY340012,947,1,1068.0,23000
PHY340012,949,2,2136.0,37000
PHY340012,950,2,2136.0,25000
PHY340015,226,1,1068.0,12000
PHY340015,886,1,1068.0,6000
PHY340020,547,1,1068.0,16000
PHY340023,711,1,1068.0,8000
PHY340048,395,1,1068.0,4000
PHY340053,180,1,1068.0,3000
PHY340062,502,1,1068.0,12000
PHY340071,296,1,1068.0,4000
PHY340074,194,1,1068.0,19000
PHY340080,510,3,3204.0,63000
PHY340083,025,1,1068.0,15000
PHY340083,183,1,1068.0,11000
PHY340083,185,2,2136.0,14000
PHY340083,296,1,1068.0,6000
PHY340083,316,3,3204.0,92000
PHY340083,342,3,3204.0,42000
PHY340083,887,1,0.0,8000
PHY340086,185,1,1068.0,0
PHY340088,465,1,1068.0,23000
PHY340091,200,2,2136.0,14000
PHY340094,002,1,1068.0,42000
PHY340094,242,1,0.0,9000
PHY340094,292,1,1068.0,31000
PHY340094,421,1,1068.0,5000
PHY340096,094,1,1068.0,0
PHY340096,392,2,2136.0,20000
PHY340096,434,2,2136.0,10000
PHY340098,812,1,1068.0,7000
PHY340098,853,1,1068.0,12000
PHY340109,233,1,1068.0,3000
PHY340123,175,1,1068.0,7000
PHY340123,224,2,2136.0,12000
PHY340123,242,1,1068.0,15000
PHY340123,314,2,2136.0,78000
PHY340123,334,2,2136.0,12000
PHY340123,625,1,1068.0,4000
PHY340123,977,1,1068.0,34000
PHY340136,003,2,2136.0,114000
PHY340136,054,1,1068.0,6000
PHY340136,055,1,1068.0,3000
PHY340136,062,2,2136.0,12000
PHY340136,071,1,1068.0,11000
PHY340136,097,1,1068.0,4000
PHY340136,177,2,2136.0,36000
PHY340136,188,1,1068.0,4000
PHY340136,189,1,1068.0,8000
PHY340136,191,3,3204.0,33000
PHY340136,194,2,2136.0,13000
PHY340136,197,1,0.0,11000
PHY340136,199,1,1068.0,4000
PHY340136,204,4,4272.0,42000
PHY340136,207,2,2136.0,30000
PHY340136,223,2,2136.0,12000
PHY340136,224,2,2136.0,28000
PHY340136,226,2,2136.0,64000
PHY340136,235,1,1068.0,3000
PHY340136,237,2,2136.0,6000
PHY340136,241,1,1068.0,4000
PHY340136,242,1,1068.0,6000
PHY340136,246,4,4272.0,22000
PHY340136,261,2,2136.0,10000
PHY340136,283,2,2136.0,6000
PHY340136,284,1,1068.0,3000
PHY340136,292,2,2136.0,4000
PHY340136,295,1,1068.0,4000
PHY340136,299,2,2136.0,10000
PHY340136,302,1,1068.0,6000
PHY340136,303,2,2136.0,58000
PHY340136,311,1,1068.0,3000
PHY340136,327,2,2136.0,24000
PHY340136,328,2,2136.0,32000
PHY340136,331,1,1068.0,7000
PHY340136,336,1,1068.0,3000
PHY340136,337,2,0.0,14000
PHY340136,338,2,2136.0,6000
PHY340136,341,2,2136.0,18000
PHY340136,354,1,1068.0,3000
PHY340136,370,2,2136.0,20000
PHY340136,375,1,1068.0,7000
PHY340136,380,2,2136.0,10000
PHY340136,383,1,1068.0,4000
PHY340136,395,1,1068.0,4000
PHY340136,409,2,2136.0,24000
PHY340136,418,2,2136.0,18000
PHY340136,439,1,1068.0,9000
PHY340136,455,4,4272.0,46000
PHY340136,461,1,1068.0,3000
PHY340136,464,2,2136.0,20000
PHY340136,466,2,2136.0,14000
PHY340136,506,2,2136.0,18000
PHY340136,547,4,4272.0,38000
PHY340136,548,2,2136.0,20000
PHY340136,580,1,1068.0,5000
PHY340136,582,1,1068.0,4000
PHY340136,615,1,1068.0,4000
PHY340136,621,1,1068.0,6000
PHY340136,666,2,2136.0,10000
PHY340136,669,2,2136.0,10000
PHY340136,682,1,1068.0,5000
PHY340136,686,2,2136.0,30000
PHY340136,695,2,2136.0,8000
PHY340136,699,2,2136.0,0
PHY340136,737,1,1068.0,4000
PHY340136,862,2,2136.0,18000
PHY340136,864,2,2136.0,32000
PHY340136,870,1,1068.0,9000
PHY340136,881,2,2136.0,4000
PHY340136,882,2,2136.0,10000
PHY340136,884,2,2136.0,8000
PHY340136,886,1,1068.0,6000
PHY340136,887,1,1068.0,2000
PHY340136,917,2,2136.0,36000
PHY340136,939,1,1068.0,17000
PHY340136,940,4,4272.0,81000
PHY340136,945,1,1068.0,21000
PHY340136,946,2,2136.0,48000
PHY340136,947,2,2136.0,38000
PHY340136,948,1,1068.0,18000
PHY340136,949,3,3204.0,66000
PHY340136,950,2,2136.0,48000
