Provider,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV52020,471,1,1068.0,10000
PRV52020,486,1,1068.0,8000
PRV52020,508,1,1068.0,8000
PRV52020,510,1,1068.0,11000
PRV52020,512,1,1068.0,5000
PRV52020,544,1,1068.0,40000
PRV52020,601,1,1068.0,8000
PRV52020,605,1,1068.0,2000
PRV52020,606,1,1068.0,18000
PRV52020,621,1,1068.0,10000
PRV52020,623,1,1068.0,31000
PRV52020,644,1,1068.0,4000
PRV52020,698,1,1068.0,11000
PRV52020,741,1,1068.0,10000
PRV52020,760,1,1068.0,7000
PRV52020,804,1,1068.0,3000
PRV52020,857,1,1068.0,14000
PRV52020,864,2,2136.0,44000
PRV52020,868,1,1068.0,11000
PRV52020,870,1,1068.0,10000
PRV52020,872,1,1068.0,9000
PRV52020,884,1,1068.0,300
PRV52020,885,1,0.0,3000
PRV52020,894,1,1068.0,9000
PRV52020,940,1,1068.0,17000
PRV52020,946,1,1068.0,16000
PRV52020,947,1,1068.0,16000
PRV52020,949,1,1068.0,12000
PRV52020,985,1,1068.0,53000
PRV52020,986,1,1068.0,19000
PRV52021,021,2,2136.0,10000
PRV52021,022,1,1068.0,4000
PRV52021,037,1,1068.0,22000
PRV52021,038,1,1068.0,4000
PRV52021,055,2,2136.0,13000
PRV52021,056,1,1068.0,4000
PRV52021,057,1,1068.0,48000
PRV52021,058,1,1068.0,4000
PRV52021,078,1,1068.0,5000
PRV52021,084,1,1068.0,5000
PRV52021,085,1,1068.0,8000
PRV52021,091,1,1068.0,5000
PRV52021,093,1,1068.0,6000
PRV52021,096,1,1068.0,8000
PRV52021,098,1,1068.0,5000
PRV52021,099,2,2136.0,37000
PRV52021,103,1,1068.0,9000
PRV52021,157,1,1068.0,3000
PRV52021,163,1,1068.0,4000
PRV52021,165,1,1068.0,11000
PRV52021,166,1,1068.0,4000
PRV52021,175,1,1068.0,9000
PRV52021,178,1,1068.0,17000
PRV52021,180,1,1068.0,5000
PRV52021,183,1,1068.0,4000
PRV52021,185,1,1068.0,14000
PRV52021,186,1,1068.0,12000
PRV52021,187,1,1068.0,7000
PRV52021,188,1,1068.0,4000
PRV52021,194,2,2136.0,26000
PRV52021,195,2,2136.0,9500
PRV52021,196,2,2136.0,13000
PRV52021,197,1,1068.0,6000
PRV52021,198,1,1068.0,9000
PRV52021,200,1,1068.0,8000
PRV52021,203,1,1068.0,12000
PRV52021,204,1,1068.0,4000
PRV52021,206,1,1068.0,10000
PRV52021,207,2,2136.0,13000
PRV52021,208,1,1068.0,4000
PRV52021,217,1,1068.0,9000
PRV52021,218,1,1068.0,6000
PRV52021,222,1,1068.0,14000
PRV52021,225,1,1068.0,6000
PRV52021,236,1,1068.0,13000
PRV52021,239,2,2136.0,18000
PRV52021,246,1,1068.0,2000
PRV52021,249,1,1068.0,10000
PRV52021,250,1,1068.0,2000
PRV52021,252,1,1068.0,2000
PRV52021,253,1,1068.0,2000
PRV52021,254,2,2136.0,10000
PRV52021,255,1,1068.0,2000
PRV52021,256,1,1068.0,9000
PRV52021,257,1,1068.0,7000
PRV52021,263,1,1068.0,4000
PRV52021,280,2,2136.0,7000
PRV52021,283,2,2136.0,38000
PRV52021,287,1,1068.0,5000
PRV52021,291,1,1068.0,3000
PRV52021,297,1,1068.0,7000
PRV52021,298,2,2136.0,5000
PRV52021,299,1,1068.0,5000
PRV52021,302,1,1068.0,11000
PRV52021,303,2,2136.0,86000
PRV52021,308,1,1068.0,12000
PRV52021,312,1,1068.0,2000
PRV52021,326,1,1068.0,5000
PRV52021,331,1,1068.0,4000
PRV52021,339,1,1068.0,3000
PRV52021,346,2,2136.0,6000
PRV52021,351,1,1068.0,4000
PRV52021,353,1,1068.0,4000
PRV52021,354,2,2136.0,9000
PRV52021,356,1,1068.0,7000
PRV52021,371,1,1068.0,14000
PRV52021,378,1,1068.0,6000
PRV52021,379,1,1068.0,3000
PRV52021,380,1,1068.0,14000
PRV52021,383,1,1068.0,9000
PRV52021,385,1,1068.0,4000
PRV52021,386,1,1068.0,5000
PRV52021,417,1,1068.0,45000
PRV52021,419,1,1068.0,5000
PRV52021,433,1,1068.0,3000
PRV52021,453,1,1068.0,17000
PRV52021,473,2,2136.0,20000
PRV52021,477,1,1068.0,9000
PRV52021,483,1,1068.0,6000
PRV52021,486,1,1068.0,15000
PRV52021,489,1,1068.0,21000
PRV52021,490,1,1068.0,17000
PRV52021,491,3,3204.0,87000
PRV52021,498,1,1068.0,4000
PRV52021,501,1,1068.0,13000
PRV52021,502,1,1068.0,0
PRV52021,506,1,1068.0,11000
PRV52021,516,2,2136.0,11000
PRV52021,538,3,3204.0,25000
PRV52021,544,1,1068.0,12000
PRV52021,546,1,1068.0,22000
PRV52021,550,1,1068.0,19000
PRV52021,552,1,1068.0,10000
PRV52021,560,1,1068.0,11000
PRV52021,574,2,2136.0,8000
PRV52021,594,1,1068.0,6000
PRV52021,595,1,1068.0,7000
PRV52021,599,1,1068.0,3000
PRV52021,600,1,1068.0,5000
PRV52021,601,1,1068.0,4000
PRV52021,614,1,1068.0,6000
PRV52021,615,1,1068.0,45000
PRV52021,623,1,1068.0,5000
PRV52021,627,2,2136.0,13000
PRV52021,640,1,1068.0,6000
PRV52021,643,1,0.0,3000
PRV52021,645,2,2136.0,9000
PRV52021,653,1,1068.0,7000
PRV52021,658,1,1068.0,24000
PRV52021,659,2,2136.0,15000
PRV52021,661,1,1068.0,7000
PRV52021,664,1,1068.0,17000
PRV52021,669,1,1068.0,10000
PRV52021,682,1,1068.0,2000
PRV52021,690,1,1068.0,14000
PRV52021,727,1,1068.0,7000
PRV52021,740,1,1068.0,8000
PRV52021,803,1,1068.0,4000
PRV52021,809,1,1068.0,4000
PRV52021,823,1,1068.0,0
PRV52021,853,1,1068.0,11000
PRV52021,858,1,1068.0,8000
PRV52021,864,1,1068.0,57000
PRV52021,866,1,1068.0,57000
PRV52021,868,1,1068.0,11000
PRV52021,869,1,1068.0,10000
PRV52021,872,1,1068.0,12000
PRV52021,876,2,2136.0,10000
PRV52021,881,1,1068.0,6000
PRV52021,882,1,1068.0,7000
PRV52021,885,1,1068.0,4000
PRV52021,886,1,1068.0,12000
PRV52021,887,1,1068.0,3000
PRV52021,895,1,1068.0,7000
PRV52021,904,1,1068.0,3000
PRV52021,908,1,1068.0,4000
PRV52021,909,1,1068.0,6000
PRV52021,940,2,2136.0,38000
PRV52021,945,1,1068.0,57000
PRV52021,947,1,1068.0,13000
PRV52021,950,1,1068.0,6000
PRV52021,986,1,1068.0,20000
PRV52021,989,1,1068.0,28000
PRV52021,OTH,1,1068.0,0
PRV52027,022,1,1068.0,5000
PRV52027,037,1,1068.0,9000
PRV52027,065,1,1068.0,5000
PRV52027,069,1,1068.0,7000
PRV52027,071,1,1068.0,3000
PRV52027,072,1,1068.0,4000
PRV52027,166,2,2136.0,16000
PRV52027,176,1,1068.0,6000
PRV52027,182,1,1068.0,11000
PRV52027,185,1,1068.0,11000
PRV52027,187,1,1068.0,11000
PRV52027,188,1,1068.0,4000
PRV52027,203,1,1068.0,0
PRV52027,206,1,1068.0,2000
PRV52027,208,1,1068.0,6000
PRV52027,215,1,1068.0,8000
PRV52027,218,1,1068.0,5000
PRV52027,238,1,1068.0,0
PRV52027,247,1,1068.0,12000
PRV52027,254,1,1068.0,30000
PRV52027,313,1,1068.0,12000
PRV52027,349,1,1068.0,8000
PRV52027,373,1,1068.0,3000
PRV52027,409,1,1068.0,2000
PRV52027,416,1,1068.0,6000
PRV52027,433,1,1068.0,4000
PRV52027,484,1,1068.0,9000
PRV52027,504,1,1068.0,11000
PRV52027,540,1,1068.0,6000
PRV52027,652,1,1068.0,6000
PRV52027,657,1,1068.0,4000
PRV52027,665,1,1068.0,3000
PRV52027,682,1,1068.0,10000
PRV52027,692,1,1068.0,6000
PRV52027,738,1,0.0,4000
PRV52027,814,1,1068.0,3000
PRV52027,844,1,1068.0,23000
PRV52027,856,1,1068.0,6000
PRV52027,867,1,1068.0,51000
PRV52027,881,1,1068.0,3000
PRV52027,897,1,1068.0,3000
PRV52027,939,1,1068.0,5000
PRV52027,949,2,2136.0,15000
PRV52027,951,1,1068.0,17000
PRV52028,204,1,1068.0,3000
PRV52028,207,1,1068.0,3000
PRV52028,296,1,1068.0,14000
PRV52028,880,1,1068.0,46000
PRV52029,020,1,1068.0,4000
PRV52029,130,1,1068.0,13000
PRV52029,184,1,1068.0,8000
PRV52029,194,1,1068.0,4000
PRV52029,202,1,1068.0,8000
PRV52029,234,1,1068.0,8000
PRV52029,239,1,1068.0,27000
PRV52029,301,1,1068.0,5000
PRV52029,460,1,1068.0,9000
PRV52029,556,1,1068.0,35000
PRV52029,638,1,1068.0,4000
PRV52030,164,1,1068.0,7000
PRV52030,251,1,1068.0,28000
PRV52030,308,1,1068.0,19000
PRV52030,OTH,1,1068.0,0
PRV52031,247,1,1068.0,11000
PRV52032,054,1,1068.0,6000
PRV52032,055,1,1068.0,4000
PRV52032,066,1,1068.0,3000
PRV52032,068,1,1068.0,6000
PRV52032,096,1,1068.0,14000
PRV52032,167,1,1068.0,3000
PRV52032,168,1,1068.0,6000
PRV52032,176,1,1068.0,15000
PRV52032,191,2,2136.0,21000
PRV52032,197,1,1068.0,19000
PRV52032,207,1,1068.0,4000
PRV52032,224,1,1068.0,8000
PRV52032,226,1,1068.0,6000
PRV52032,240,1,1068.0,12000
PRV52032,254,1,0.0,6000
PRV52032,257,2,2136.0,24000
PRV52032,283,1,1068.0,25000
PRV52032,295,1,1068.0,16000
PRV52032,307,1,1068.0,4000
PRV52032,309,1,1068.0,5000
PRV52032,313,1,1068.0,16000
PRV52032,331,1,1068.0,6000
PRV52032,332,1,1068.0,0
PRV52032,343,1,1068.0,500
PRV52032,346,1,1068.0,17000
PRV52032,352,1,1068.0,23000
PRV52032,354,1,1068.0,14000
PRV52032,381,1,1068.0,7000
PRV52032,386,1,1068.0,7000
PRV52032,407,1,1068.0,12000
PRV52032,433,1,1068.0,22000
PRV52032,458,1,1068.0,11000
PRV52032,482,1,1068.0,12000
PRV52032,502,1,1068.0,15000
PRV52032,513,1,1068.0,26000
PRV52032,534,1,1068.0,11000
PRV52032,542,1,1068.0,5000
PRV52032,558,1,1068.0,10000
PRV52032,566,1,1068.0,16000
PRV52032,576,1,1068.0,4000
PRV52032,593,1,1068.0,4000
PRV52032,607,1,1068.0,4000
PRV52032,618,1,1068.0,3000
PRV52032,627,1,1068.0,5000
PRV52032,656,1,1068.0,15000
PRV52032,658,1,1068.0,6000
PRV52032,689,1,1068.0,10000
PRV52032,698,1,1068.0,5000
PRV52032,708,1,1068.0,15000
PRV52032,864,1,1068.0,11000
PRV52032,883,1,1068.0,8000
PRV52032,916,1,1068.0,8000
PRV52032,948,1,1068.0,0
PRV52032,OTH,1,1068.0,0
PRV52038,093,1,1068.0,1000
PRV52038,132,1,1068.0,10000
PRV52038,187,1,1068.0,8000
PRV52038,192,1,1068.0,4000
PRV52038,230,1,1068.0,6000
PRV52038,233,1,1068.0,6000
PRV52038,261,1,1068.0,10000
PRV52038,280,1,1068.0,7000
PRV52038,283,1,1068.0,15000
PRV52038,294,1,1068.0,3000
PRV52038,355,1,1068.0,6000
PRV52038,358,1,1068.0,6000
PRV52038,479,1,1068.0,18000
PRV52038,543,1,1068.0,10000
PRV52038,580,1,1068.0,4000
PRV52038,585,1,1068.0,4000
PRV52038,655,1,1068.0,12000
PRV52038,672,1,1068.0,9000
PRV52038,737,1,1068.0,6000
PRV52038,862,1,0.0,10000
PRV52038,871,1,1068.0,11000
PRV52038,940,1,1068.0,7000
PRV52042,856,1,1068.0,9000
PRV52044,028,1,1068.0,5000
PRV52044,030,1,1068.0,4000
PRV52044,033,1,1068.0,4000
PRV52044,167,1,1068.0,16000
PRV52044,177,1,1068.0,6000
PRV52044,178,1,1068.0,7000
PRV52044,206,1,1068.0,7000
PRV52044,222,1,1068.0,12000
PRV52044,252,1,1068.0,6000
PRV52044,255,1,1068.0,6000
PRV52044,263,1,1068.0,8000
PRV52044,282,1,1068.0,12000
PRV52044,283,1,1068.0,4000
PRV52044,285,1,1068.0,48000
PRV52044,286,1,1068.0,10000
PRV52044,294,1,1068.0,4000
PRV52044,300,1,1068.0,3000
PRV52044,340,1,1068.0,37000
PRV52044,355,1,1068.0,4000
PRV52044,373,1,1068.0,3000
PRV52044,382,1,1068.0,20000
PRV52044,392,1,1068.0,0
PRV52044,466,1,1068.0,12000
PRV52044,496,1,1068.0,10000
PRV52044,509,1,1068.0,7000
PRV52044,538,1,1068.0,3000
PRV52044,540,1,1068.0,7000
PRV52044,544,1,1068.0,11000
PRV52044,545,1,1068.0,23000
PRV52044,579,1,1068.0,8000
PRV52044,594,1,1068.0,2000
PRV52044,615,1,1068.0,7000
PRV52044,622,1,1068.0,8000
PRV52044,626,1,1068.0,3000
PRV52044,692,1,1068.0,12000
PRV52044,718,1,1068.0,5000
PRV52044,864,1,1068.0,10000
PRV52044,876,1,1068.0,4000
PRV52044,881,1,1068.0,7000
PRV52044,918,1,1068.0,8000
PRV52044,946,1,1068.0,4000
PRV52044,948,2,2136.0,24000
PRV52045,079,1,1068.0,26000
PRV52045,081,1,1068.0,10000
PRV52045,085,1,1068.0,10000
PRV52045,100,1,1068.0,11000
PRV52045,181,1,1068.0,14000
PRV52045,187,1,1068.0,8000
PRV52045,219,1,1068.0,5000
PRV52045,221,1,1068.0,82000
PRV52045,236,1,1068.0,3000
PRV52045,249,1,1068.0,4000
PRV52045,251,1,1068.0,11000
PRV52045,255,1,1068.0,5000
PRV52045,281,1,1068.0,14000
PRV52045,282,1,1068.0,5000
PRV52045,301,1,1068.0,2000
PRV52045,304,3,3204.0,55000
PRV52045,309,1,1068.0,6000
PRV52045,310,1,1068.0,3000
PRV52045,329,1,1068.0,6000
PRV52045,338,1,1068.0,35000
PRV52045,357,1,1068.0,700
PRV52045,377,1,1068.0,7000
PRV52045,385,1,1068.0,5000
PRV52045,390,1,1068.0,24000
PRV52045,467,1,1068.0,11000
PRV52045,481,1,1068.0,3000
PRV52045,487,1,1068.0,16000
PRV52045,505,1,1068.0,18000
PRV52045,533,1,1068.0,16000
PRV52045,539,1,1068.0,9000
PRV52045,543,1,1068.0,0
PRV52045,544,1,1068.0,15000
PRV52045,546,1,1068.0,12000
PRV52045,558,1,1068.0,8000
PRV52045,566,1,1068.0,11000
PRV52045,617,1,1068.0,4000
PRV52045,622,1,1068.0,7000
PRV52045,689,1,1068.0,9000
PRV52045,696,1,1068.0,3000
PRV52045,897,1,1068.0,4000
PRV52045,917,1,1068.0,3000
PRV52045,947,1,1068.0,18000
PRV52045,948,1,1068.0,4000
PRV52045,951,1,1068.0,0
PRV52047,000,1,1068.0,0
PRV52047,038,1,1068.0,16000
PRV52047,100,1,1068.0,8000
PRV52047,185,1,1068.0,7000
PRV52047,239,1,1068.0,2000
PRV52047,264,1,1068.0,50000
PRV52047,294,1,1068.0,5000
PRV52047,303,1,1068.0,4000
PRV52047,337,1,1068.0,3000
PRV52047,344,1,1068.0,3000
PRV52047,407,1,1068.0,7000
PRV52047,453,1,1068.0,4000
PRV52047,503,1,1068.0,8000
PRV52047,506,1,1068.0,9000
PRV52047,863,1,1068.0,18000
PRV52052,036,1,1068.0,6000
PRV52052,189,1,1068.0,4000
PRV52052,191,1,1068.0,17000
PRV52052,295,1,1068.0,5000
PRV52052,334,1,1068.0,4000
PRV52057,072,1,0.0,8000
PRV52057,205,1,1068.0,6000
PRV52057,225,1,1068.0,57000
PRV52057,245,1,1068.0,4000
PRV52057,251,1,1068.0,47000
PRV52057,347,1,1068.0,4000
PRV52057,453,1,1068.0,0
PRV52057,605,1,1068.0,9000
PRV52057,686,1,1068.0,6000
PRV52057,698,1,1068.0,7000
PRV52059,065,1,1068.0,4000
PRV52059,080,1,1068.0,6000
PRV52059,165,1,1068.0,10000
PRV52059,167,1,1068.0,37000
PRV52059,183,1,1068.0,3000
PRV52059,222,1,1068.0,29000
PRV52059,311,1,1068.0,3000
PRV52059,376,1,1068.0,3000
PRV52059,459,1,1068.0,4000
PRV52059,494,1,1068.0,5000
PRV52059,854,1,1068.0,41000
PRV52059,870,1,1068.0,9000
PRV52059,882,1,1068.0,2000
PRV52063,023,1,1068.0,6000
PRV52063,028,1,1068.0,7000
PRV52063,036,1,1068.0,25000
PRV52063,064,1,1068.0,5000
PRV52063,070,1,1068.0,7000
PRV52063,081,1,1068.0,11000
PRV52063,100,1,1068.0,3000
PRV52063,166,1,1068.0,5000
PRV52063,175,1,1068.0,9000
PRV52063,176,1,1068.0,14000
PRV52063,177,1,1068.0,8000
PRV52063,178,1,1068.0,1000
PRV52063,181,1,1068.0,4000
PRV52063,187,1,1068.0,4000
PRV52063,188,1,1068.0,5000
PRV52063,189,1,1068.0,8000
PRV52063,192,1,1068.0,5000
PRV52063,194,1,1068.0,0
PRV52063,198,1,1068.0,20000
PRV52063,203,1,1068.0,17000
PRV52063,205,1,1068.0,7000
PRV52063,206,2,2136.0,9000
PRV52063,207,2,2136.0,9000
PRV52063,216,1,1068.0,25000
PRV52063,230,3,3204.0,23000
PRV52063,243,1,1068.0,6000
PRV52063,264,1,0.0,13000
PRV52063,283,1,1068.0,6000
PRV52063,286,1,1068.0,4000
PRV52063,287,1,1068.0,21000
PRV52063,289,1,1068.0,4000
PRV52063,295,1,1068.0,21000
PRV52063,298,1,1068.0,36000
PRV52063,314,1,1068.0,43000
PRV52063,330,1,1068.0,7000
PRV52063,340,1,1068.0,31000
PRV52063,345,1,1068.0,1000
PRV52063,346,1,1068.0,11000
PRV52063,354,1,1068.0,5000
PRV52063,356,1,1068.0,7000
PRV52063,372,1,1068.0,0
PRV52063,382,2,2136.0,8000
PRV52063,393,1,1068.0,6000
PRV52063,414,1,1068.0,6000
PRV52063,417,1,1068.0,12000
PRV52063,418,1,1068.0,20000
PRV52063,420,1,1068.0,19000
PRV52063,458,1,1068.0,11000
PRV52063,473,1,1068.0,10000
PRV52063,476,1,1068.0,9000
PRV52063,478,1,1068.0,11000
PRV52063,482,1,1068.0,15000
PRV52063,483,1,1068.0,3000
PRV52063,491,1,1068.0,5000
PRV52063,541,1,1068.0,7000
PRV52063,547,1,1068.0,9000
PRV52063,555,2,2136.0,27000
PRV52063,605,1,1068.0,11000
PRV52063,624,1,1068.0,31000
PRV52063,644,1,1068.0,5000
PRV52063,664,1,1068.0,5000
PRV52063,672,1,1068.0,7000
PRV52063,692,1,1068.0,4000
PRV52063,698,1,1068.0,7000
PRV52063,718,1,1068.0,3000
PRV52063,801,1,1068.0,10000
PRV52063,811,2,2136.0,6000
PRV52063,815,1,1068.0,3000
PRV52063,853,1,1068.0,5000
PRV52063,858,1,1068.0,11000
PRV52063,862,1,1068.0,1000
PRV52063,868,1,1068.0,12000
PRV52063,869,1,1068.0,10000
PRV52063,881,3,2136.0,31000
PRV52063,883,1,1068.0,5000
PRV52063,946,3,3204.0,71000
PRV52063,988,1,1068.0,50000
PRV52064,026,1,1068.0,3000
PRV52064,063,1,1068.0,13000
PRV52064,081,1,1068.0,10000
PRV52064,165,1,1068.0,5000
PRV52064,178,1,1068.0,11000
PRV52064,194,1,1068.0,3000
PRV52064,196,1,1068.0,6000
PRV52064,202,1,1068.0,13000
PRV52064,219,1,1068.0,5000
PRV52064,226,1,1068.0,11000
PRV52064,229,1,1068.0,8000
PRV52064,232,1,1068.0,2000
PRV52064,240,1,1068.0,2000
PRV52064,262,1,1068.0,30000
PRV52064,282,1,1068.0,10000
PRV52064,283,1,1068.0,3000
PRV52064,292,1,1068.0,5000
PRV52064,293,1,1068.0,19000
PRV52064,335,1,1068.0,0
PRV52064,374,1,1068.0,12000
PRV52064,378,1,1068.0,17000
PRV52064,387,1,1068.0,5000
PRV52064,475,1,1068.0,10000
PRV52064,477,1,1068.0,12000
PRV52064,480,1,1068.0,4000
PRV52064,511,1,1068.0,7000
PRV52064,514,1,1068.0,22000
PRV52064,516,1,1068.0,11000
PRV52064,560,1,1068.0,4000
PRV52064,622,1,1068.0,3000
PRV52064,652,1,1068.0,31000
PRV52064,656,1,1068.0,4000
PRV52064,674,1,1068.0,12000
PRV52064,689,1,1068.0,12000
PRV52064,853,1,0.0,10000
PRV52064,919,1,1068.0,7000
PRV52064,945,1,1068.0,2000
PRV52064,947,1,1068.0,6000
PRV52065,031,1,1068.0,7000
PRV52065,055,1,1068.0,17000
PRV52065,063,1,1068.0,16000
PRV52065,073,1,1068.0,6000
PRV52065,081,1,1068.0,21000
PRV52065,083,1,1068.0,8000
PRV52065,093,1,1068.0,3000
PRV52065,101,1,1068.0,55000
PRV52065,122,1,1068.0,5000
PRV52065,146,1,1068.0,3000
PRV52065,163,1,1068.0,3000
PRV52065,167,1,1068.0,9000
PRV52065,175,1,1068.0,9000
PRV52065,178,1,1068.0,10000
PRV52065,181,3,3204.0,54000
PRV52065,185,1,1068.0,4000
PRV52065,187,1,1068.0,7000
PRV52065,188,2,2136.0,9000
PRV52065,190,1,1068.0,7000
PRV52065,195,2,2136.0,13000
PRV52065,198,1,1068.0,31000
PRV52065,199,1,1068.0,4000
PRV52065,203,1,1068.0,12000
PRV52065,207,2,2136.0,18000
PRV52065,208,1,1068.0,4000
PRV52065,223,1,1068.0,8000
PRV52065,236,1,1068.0,7000
PRV52065,244,1,1068.0,11000
PRV52065,249,1,1068.0,11000
PRV52065,251,3,3204.0,22000
PRV52065,252,1,1068.0,9000
PRV52065,256,1,1068.0,38000
PRV52065,257,1,1068.0,28000
PRV52065,260,1,1068.0,3000
PRV52065,261,1,1068.0,4000
PRV52065,283,1,1068.0,18000
PRV52065,284,1,1068.0,4000
PRV52065,287,1,1068.0,5000
PRV52065,289,1,1068.0,26000
PRV52065,291,2,2136.0,11000
PRV52065,292,1,1068.0,3000
PRV52065,298,1,1068.0,10000
PRV52065,306,1,1068.0,4000
PRV52065,309,1,1068.0,7000
PRV52065,310,1,1068.0,12000
PRV52065,315,1,1068.0,10000
PRV52065,327,1,1068.0,0
PRV52065,338,1,1068.0,10000
PRV52065,341,1,1068.0,5000
PRV52065,353,1,1068.0,4000
PRV52065,356,2,2136.0,9000
PRV52065,357,1,1068.0,14000
PRV52065,378,2,2136.0,5300
PRV52065,383,1,1068.0,5000
PRV52065,384,1,1068.0,21000
PRV52065,395,2,2136.0,93000
PRV52065,421,1,1068.0,10000
PRV52065,438,2,2136.0,33000
PRV52065,443,1,1068.0,6000
PRV52065,444,1,1068.0,7700
PRV52065,465,1,1068.0,16000
PRV52065,471,2,2136.0,19000
PRV52065,476,1,1068.0,5000
PRV52065,482,1,1068.0,8000
PRV52065,494,2,2136.0,16000
PRV52065,495,1,1068.0,9000
PRV52065,514,1,1068.0,5000
PRV52065,540,1,1068.0,11000
PRV52065,547,1,1068.0,7000
PRV52065,549,1,1068.0,4000
PRV52065,558,1,1068.0,16000
PRV52065,560,1,1068.0,11000
PRV52065,564,1,1068.0,3000
PRV52065,580,1,1068.0,3000
PRV52065,604,1,1068.0,8000
PRV52065,615,1,0.0,9000
PRV52065,620,1,1068.0,23000
PRV52065,622,1,1068.0,6000
PRV52065,626,1,1068.0,6000
PRV52065,663,1,1068.0,8000
PRV52065,669,1,1068.0,4000
PRV52065,670,1,1068.0,9000
PRV52065,682,1,1068.0,3000
PRV52065,685,1,1068.0,3000
PRV52065,686,1,1068.0,19000
PRV52065,693,1,1068.0,9000
PRV52065,694,1,1068.0,4000
PRV52065,740,1,1068.0,5000
PRV52065,811,1,1068.0,7000
PRV52065,813,1,1068.0,5000
PRV52065,853,1,1068.0,5000
PRV52065,854,1,1068.0,14000
PRV52065,864,1,1068.0,13000
PRV52065,880,1,1068.0,4000
PRV52065,883,2,2136.0,10000
PRV52065,894,1,1068.0,2000
PRV52065,896,1,1068.0,6000
PRV52065,903,1,1068.0,3000
PRV52065,941,1,1068.0,34000
PRV52065,950,1,1068.0,18000
PRV52065,982,1,1068.0,15000
PRV52072,002,1,1068.0,30000
PRV52072,040,1,1068.0,15000
PRV52072,167,1,0.0,8000
PRV52072,176,1,1068.0,2000
PRV52072,177,1,1068.0,4000
PRV52072,179,1,1068.0,16000
PRV52072,198,1,1068.0,3000
PRV52072,203,1,1068.0,8000
PRV52072,220,1,1068.0,23000
PRV52072,238,1,1068.0,9000
PRV52072,241,1,1068.0,13000
PRV52072,280,1,1068.0,4000
PRV52072,283,1,1068.0,8000
PRV52072,287,1,0.0,3000
PRV52072,298,1,1068.0,9000
PRV52072,316,1,1068.0,43000
PRV52072,337,1,1068.0,3000
PRV52072,343,1,1068.0,5000
PRV52072,355,2,2136.0,7000
PRV52072,357,1,1068.0,15000
PRV52072,390,1,1068.0,4000
PRV52072,409,1,1068.0,5000
PRV52072,481,1,1068.0,10000
PRV52072,544,1,1068.0,4000
PRV52072,556,1,1068.0,16000
PRV52072,626,2,2136.0,6000
PRV52072,642,1,1068.0,5000
PRV52072,690,1,1068.0,11000
PRV52072,698,1,1068.0,16000
PRV52072,710,1,1068.0,2000
PRV52072,717,1,1068.0,6000
PRV52072,814,1,1068.0,6000
PRV52072,855,1,0.0,4000
PRV52072,862,1,1068.0,12000
PRV52072,887,1,1068.0,15000
PRV52072,939,1,1068.0,15000
PRV52072,948,1,1068.0,19000
PRV52072,951,1,1068.0,14000
PRV52072,OTH,1,1068.0,0
PRV52073,027,1,1068.0,10000
PRV52073,093,1,1068.0,7000
PRV52073,175,2,2136.0,7000
PRV52073,186,1,1068.0,4000
PRV52073,232,1,1068.0,53000
PRV52073,244,1,1068.0,11000
PRV52073,250,1,1068.0,6000
PRV52073,283,1,1068.0,56000
PRV52073,311,1,1068.0,3000
PRV52073,314,1,1068.0,17000
PRV52073,368,1,1068.0,6000
PRV52073,385,1,1068.0,20000
PRV52073,392,1,1068.0,29000
PRV52073,499,1,1068.0,14000
PRV52073,545,1,1068.0,17000
PRV52073,557,1,1068.0,0
PRV52073,575,1,1068.0,7000
PRV52073,601,1,1068.0,3000
PRV52073,664,1,1068.0,8000
PRV52073,672,1,1068.0,8000
PRV52073,685,1,1068.0,2000
PRV52073,734,1,1068.0,5000
PRV52073,872,1,1068.0,15000
PRV52073,941,1,1068.0,16000
PRV52073,947,1,1068.0,1000
PRV52073,948,1,1068.0,2000
PRV52073,949,1,1068.0,18000
PRV52074,234,1,1068.0,6000
PRV52074,252,1,1068.0,33000
PRV52074,261,1,1068.0,7000
PRV52074,394,1,1068.0,4000
PRV52074,629,1,1068.0,5000
PRV52074,638,1,1068.0,3000
PRV52074,642,1,1068.0,7000
PRV52074,855,1,1068.0,16000
PRV52074,872,1,1068.0,8000
PRV52074,987,1,1068.0,27000
PRV52074,999,1,1068.0,20000
PRV52076,022,1,1068.0,6000
PRV52076,031,1,1068.0,4000
PRV52076,061,1,1068.0,7000
PRV52076,062,1,1068.0,6000
PRV52076,099,1,1068.0,22000
PRV52076,166,1,1068.0,4000
PRV52076,183,1,1068.0,7000
PRV52076,192,1,1068.0,34000
PRV52076,195,1,1068.0,8000
PRV52076,196,1,1068.0,6000
PRV52076,198,1,1068.0,21000
PRV52076,201,1,1068.0,3000
PRV52076,202,1,1068.0,9000
PRV52076,203,1,1068.0,5000
PRV52076,217,1,1068.0,9000
PRV52076,218,1,1068.0,2000
PRV52076,220,1,1068.0,5000
PRV52076,221,1,1068.0,4000
PRV52076,258,1,1068.0,5000
PRV52076,287,1,1068.0,5000
PRV52076,316,1,1068.0,2000
PRV52076,341,1,1068.0,0
PRV52076,344,1,1068.0,4000
PRV52076,346,1,1068.0,7000
PRV52076,353,1,1068.0,3000
PRV52076,354,1,1068.0,6000
PRV52076,372,1,1068.0,4000
PRV52076,378,1,1068.0,5000
PRV52076,391,1,1068.0,2000
