Provider,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV52076,8051.0,1,1068.0,4000
PRV52076,8106.0,1,1068.0,18000
PRV52076,8151.0,1,1068.0,12000
PRV52076,8154.0,4,4272.0,47000
PRV52076,8401.0,1,1068.0,10000
PRV52076,8606.0,1,1068.0,22000
PRV52076,9607.0,1,1068.0,2000
PRV52076,9671.0,1,1068.0,21000
PRV52076,9672.0,1,1068.0,7000
PRV52076,9904.0,3,3204.0,42000
PRV52076,9907.0,1,1068.0,5000
PRV52076,9921.0,1,1068.0,4000
PRV52076,9952.0,1,1068.0,5000
PRV52076,9960.0,1,1068.0,9000
PRV52076,9999.0,1,1068.0,5000
PRV52077,50.0,1,1068.0,14000
PRV52077,66.0,3,3204.0,37000
PRV52077,84.0,1,1068.0,10000
PRV52077,124.0,1,1068.0,57000
PRV52077,293.0,1,1068.0,13000
PRV52077,331.0,1,1068.0,4000
PRV52077,881.0,1,1068.0,4000
PRV52077,2724.0,5,5340.0,72000
PRV52077,2749.0,1,1068.0,8000
PRV52077,2761.0,1,1068.0,12000
PRV52077,3229.0,1,1068.0,26000
PRV52077,3572.0,1,0.0,6000
PRV52077,3614.0,1,1068.0,0
PRV52077,3722.0,2,2136.0,7000
PRV52077,3734.0,1,1068.0,8000
PRV52077,3772.0,2,2136.0,31000
PRV52077,3783.0,1,1068.0,27000
PRV52077,3893.0,1,1068.0,5000
PRV52077,3950.0,1,1068.0,25000
PRV52077,3992.0,1,1068.0,10000
PRV52077,3995.0,4,4272.0,26000
PRV52077,4019.0,5,5340.0,33000
PRV52077,4023.0,1,1068.0,4000
PRV52077,4131.0,1,1068.0,32000
PRV52077,4139.0,1,1068.0,11000
PRV52077,4443.0,1,1068.0,11000
PRV52077,4513.0,2,2136.0,5000
PRV52077,4516.0,2,2136.0,6000
PRV52077,4525.0,1,1068.0,3000
PRV52077,4573.0,1,1068.0,17000
PRV52077,4576.0,1,1068.0,33000
PRV52077,4849.0,1,1068.0,17000
PRV52077,5110.0,1,1068.0,8000
PRV52077,5503.0,1,1068.0,7000
PRV52077,5718.0,1,1068.0,17000
PRV52077,7101.0,1,1068.0,0
PRV52077,7769.0,1,1068.0,32000
PRV52077,7855.0,1,1068.0,17000
PRV52077,7915.0,1,1068.0,8000
PRV52077,7935.0,1,1068.0,10000
PRV52077,8102.0,1,1068.0,13000
PRV52077,8151.0,2,1068.0,12060
PRV52077,8152.0,1,0.0,400
PRV52077,8154.0,1,1068.0,31000
PRV52077,8607.0,1,1068.0,18000
PRV52077,8622.0,1,1068.0,12000
PRV52077,8627.0,1,1068.0,7000
PRV52077,8659.0,1,0.0,6000
PRV52077,8669.0,1,1068.0,17000
PRV52077,8777.0,1,1068.0,3000
PRV52077,8801.0,1,1068.0,4000
PRV52077,8871.0,1,1068.0,5000
PRV52077,8872.0,1,1068.0,7000
PRV52077,8949.0,1,1068.0,5000
PRV52077,9308.0,1,1068.0,0
PRV52077,9339.0,2,2136.0,28000
PRV52077,9671.0,1,1068.0,12000
PRV52077,9904.0,2,2136.0,19000
PRV52077,9974.0,1,1068.0,17000
PRV52077,9999.0,1,1068.0,17000
PRV52079,2171.0,1,1068.0,4000
PRV52079,2724.0,1,1068.0,15000
PRV52079,3324.0,1,1068.0,6000
PRV52079,3783.0,1,1068.0,15000
PRV52079,4439.0,1,1068.0,15000
PRV52079,9962.0,1,1068.0,3000
PRV52081,4543.0,1,1068.0,6000
PRV52081,8480.0,1,1068.0,9000
PRV52084,309.0,1,1068.0,5000
PRV52084,3612.0,1,1068.0,19000
PRV52084,4422.0,1,1068.0,5000
PRV52084,4523.0,1,1068.0,6000
PRV52084,5569.0,1,1068.0,21000
PRV52084,8151.0,1,1068.0,13000
PRV52084,9671.0,1,1068.0,8000
PRV52084,9960.0,1,1068.0,5000
PRV52084,9971.0,1,1068.0,19000
PRV52088,8154.0,1,1068.0,18000
PRV52089,51.0,1,1068.0,33000
PRV52089,66.0,2,2136.0,31000
PRV52089,3722.0,2,2136.0,8000
PRV52089,4019.0,2,2136.0,24000
PRV52089,5184.0,1,1068.0,49000
PRV52089,5849.0,1,1068.0,49000
PRV52089,6849.0,1,1068.0,8000
PRV52089,8361.0,1,1068.0,6000
PRV52089,9672.0,1,1068.0,49000
PRV52092,234.0,1,1068.0,12000
PRV52092,3942.0,1,1068.0,14000
PRV52092,8085.0,1,1068.0,14000
PRV52092,8154.0,1,1068.0,13000
PRV52092,8395.0,1,1068.0,6000
PRV52092,9339.0,1,1068.0,18000
PRV52092,9952.0,1,1068.0,5000
PRV52094,594.0,1,1068.0,5000
PRV52094,3612.0,1,0.0,57000
PRV52094,4019.0,1,1068.0,5000
PRV52094,8152.0,1,1068.0,51000
PRV52094,8893.0,1,1068.0,5000
PRV52094,9904.0,1,1068.0,17000
PRV52095,9904.0,1,1068.0,5000
PRV52099,66.0,1,1068.0,9000
PRV52100,17.0,1,1068.0,12000
PRV52100,62.0,1,1068.0,4000
PRV52100,66.0,4,4272.0,56000
PRV52100,311.0,3,3204.0,81000
PRV52100,343.0,1,1068.0,14000
PRV52100,403.0,1,1068.0,19000
PRV52100,605.0,1,1068.0,8000
PRV52100,1629.0,1,1068.0,14000
PRV52100,1733.0,1,1068.0,9000
PRV52100,2101.0,1,1068.0,3000
PRV52100,2724.0,5,4272.0,51000
PRV52100,3249.0,1,1068.0,34000
PRV52100,3324.0,1,1068.0,11000
PRV52100,3612.0,1,1068.0,24000
PRV52100,3613.0,1,1068.0,19000
PRV52100,3722.0,2,2136.0,15000
PRV52100,3734.0,1,1068.0,13000
PRV52100,3772.0,1,1068.0,11000
PRV52100,3787.0,1,1068.0,9000
PRV52100,3798.0,1,1068.0,41000
PRV52100,3812.0,1,0.0,4000
PRV52100,3816.0,1,1068.0,15000
PRV52100,3821.0,2,2136.0,30000
PRV52100,3893.0,5,5340.0,44000
PRV52100,3929.0,1,1068.0,15000
PRV52100,3950.0,2,2136.0,36000
PRV52100,3995.0,3,3204.0,17000
PRV52100,4019.0,10,10680.0,145000
PRV52100,4139.0,1,1068.0,18000
PRV52100,4254.0,1,1068.0,5000
PRV52100,4516.0,3,3204.0,22000
PRV52100,4576.0,1,1068.0,15000
PRV52100,4582.0,1,1068.0,13000
PRV52100,4660.0,1,1068.0,5000
PRV52100,5122.0,1,1068.0,23000
PRV52100,5123.0,2,2136.0,18000
PRV52100,5187.0,1,1068.0,5000
PRV52100,5303.0,1,1068.0,5000
PRV52100,5349.0,1,1068.0,9000
PRV52100,5362.0,1,1068.0,23000
PRV52100,5589.0,1,1068.0,18000
PRV52100,5641.0,1,1068.0,9000
PRV52100,5732.0,1,1068.0,6000
PRV52100,5845.0,1,1068.0,16000
PRV52100,5994.0,1,1068.0,11000
PRV52100,6029.0,1,1068.0,5000
PRV52100,6929.0,1,1068.0,15000
PRV52100,7812.0,1,1068.0,11000
PRV52100,7843.0,1,1068.0,14000
PRV52100,7853.0,1,1068.0,16000
PRV52100,7915.0,1,1068.0,10000
PRV52100,7935.0,1,1068.0,12000
PRV52100,8051.0,1,1068.0,5000
PRV52100,8151.0,3,3204.0,35000
PRV52100,8154.0,6,6408.0,74000
PRV52100,8166.0,1,1068.0,10000
PRV52100,8191.0,2,2136.0,16000
PRV52100,8411.0,1,1068.0,11000
PRV52100,8628.0,1,1068.0,37000
PRV52100,8659.0,2,2136.0,7000
PRV52100,8703.0,1,1068.0,3000
PRV52100,8841.0,1,1068.0,25000
PRV52100,8872.0,3,3204.0,21000
PRV52100,8914.0,1,1068.0,12000
PRV52100,8949.0,1,1068.0,5000
PRV52100,8954.0,1,1068.0,11000
PRV52100,8964.0,1,1068.0,7000
PRV52100,9353.0,1,1068.0,9000
PRV52100,9390.0,2,2136.0,15000
PRV52100,9462.0,1,1068.0,10000
PRV52100,9466.0,1,1068.0,6000
PRV52100,9604.0,1,1068.0,29000
PRV52100,9607.0,1,1068.0,15000
PRV52100,9671.0,2,2136.0,31000
PRV52100,9904.0,5,5340.0,33000
PRV52100,9929.0,2,2136.0,7000
PRV52100,9960.0,1,1068.0,6000
PRV52100,9961.0,1,1068.0,4000
PRV52100,9971.0,1,1068.0,15000
PRV52101,2724.0,1,1068.0,10000
PRV52101,3607.0,1,1068.0,10000
PRV52101,4139.0,1,1068.0,10000
PRV52104,4019.0,1,0.0,200
PRV52104,4824.0,1,0.0,200
PRV52107,66.0,1,1068.0,24000
PRV52107,2724.0,1,1068.0,24000
PRV52107,3972.0,1,1068.0,0
PRV52107,4019.0,1,1068.0,0
PRV52107,4439.0,1,1068.0,24000
PRV52107,8872.0,1,1068.0,8000
PRV52107,9904.0,1,1068.0,10000
PRV52111,3995.0,1,1068.0,0
PRV52111,8877.0,1,1068.0,3000
PRV52111,9353.0,1,1068.0,3000
PRV52111,9918.0,1,1068.0,4000
PRV52111,9955.0,1,1068.0,7000
PRV52112,311.0,1,1068.0,13000
PRV52112,496.0,1,1068.0,3000
PRV52112,3893.0,1,1068.0,6000
PRV52112,3971.0,1,1068.0,17000
PRV52112,4019.0,2,2136.0,18000
PRV52112,4041.0,1,1068.0,13000
PRV52112,4341.0,1,1068.0,5000
PRV52112,7855.0,1,1068.0,18000
PRV52112,7936.0,1,1068.0,5000
PRV52112,7975.0,1,1068.0,27000
PRV52112,8111.0,1,1068.0,9000
PRV52112,8166.0,1,1068.0,11000
PRV52112,9904.0,1,1068.0,3000
PRV52114,66.0,2,1068.0,32000
PRV52114,80.0,1,1068.0,12000
PRV52114,202.0,1,1068.0,18000
PRV52114,311.0,1,1068.0,6000
PRV52114,331.0,1,1068.0,4000
PRV52114,437.0,1,1068.0,7000
PRV52114,496.0,1,1068.0,15000
PRV52114,610.0,1,1068.0,5000
PRV52114,2724.0,2,2136.0,19000
PRV52114,2749.0,2,2136.0,16000
PRV52114,3451.0,1,1068.0,14000
PRV52114,3521.0,2,2136.0,87000
PRV52114,3722.0,3,3204.0,20000
PRV52114,3761.0,1,1068.0,57000
PRV52114,3783.0,1,1068.0,13000
PRV52114,3816.0,1,1068.0,41000
PRV52114,3863.0,1,1068.0,20000
PRV52114,3893.0,4,4272.0,44000
PRV52114,3950.0,1,1068.0,7000
PRV52114,3954.0,1,1068.0,29000
PRV52114,3979.0,1,1068.0,19000
PRV52114,3995.0,2,2136.0,29000
PRV52114,4019.0,4,4272.0,34000
PRV52114,4439.0,1,1068.0,8000
PRV52114,4516.0,2,2136.0,11000
PRV52114,4672.0,1,1068.0,15000
PRV52114,5119.0,1,1068.0,10000
PRV52114,5122.0,1,1068.0,18000
PRV52114,5123.0,2,2136.0,14000
PRV52114,5188.0,1,1068.0,0
PRV52114,5198.0,1,1068.0,6000
PRV52114,5351.0,1,1068.0,8000
PRV52114,5459.0,1,1068.0,8000
PRV52114,5491.0,1,1068.0,6000
PRV52114,5553.0,1,1068.0,8000
PRV52114,5779.0,1,1068.0,33000
PRV52114,5849.0,1,1068.0,22000
PRV52114,7862.0,1,1068.0,5000
PRV52114,7915.0,1,1068.0,12000
PRV52114,7926.0,1,1068.0,9000
PRV52114,7935.0,1,1068.0,8000
PRV52114,8101.0,1,1068.0,12000
PRV52114,8151.0,1,1068.0,12000
PRV52114,8154.0,3,3204.0,39000
PRV52114,8192.0,1,1068.0,3000
PRV52114,8703.0,1,1068.0,4000
PRV52114,8949.0,1,1068.0,3000
PRV52114,9339.0,1,1068.0,15000
PRV52114,9389.0,2,2136.0,32000
PRV52114,9396.0,1,1068.0,2000
PRV52114,9425.0,1,1068.0,4000
PRV52114,9638.0,1,1068.0,7000
PRV52114,9671.0,1,1068.0,12000
PRV52114,9904.0,3,3204.0,12000
PRV52114,9925.0,1,1068.0,6000
PRV52114,9962.0,1,1068.0,2000
PRV52114,9974.0,1,1068.0,41000
PRV52115,66.0,1,1068.0,17000
PRV52115,496.0,1,1068.0,40000
PRV52115,1122.0,1,1068.0,40000
PRV52115,1736.0,1,1068.0,29000
PRV52115,2762.0,2,2136.0,43000
PRV52115,3893.0,1,0.0,8000
PRV52115,3929.0,1,1068.0,12000
PRV52115,3995.0,2,2136.0,18000
PRV52115,4019.0,1,1068.0,10000
PRV52115,4562.0,1,1068.0,40000
PRV52115,4575.0,1,1068.0,14000
PRV52115,5119.0,1,1068.0,29000
PRV52115,5123.0,1,1068.0,14000
PRV52115,5641.0,1,1068.0,12000
PRV52115,8151.0,1,1068.0,10000
PRV52115,8191.0,1,1068.0,4000
PRV52115,8872.0,1,1068.0,4000
PRV52115,9339.0,1,1068.0,22000
PRV52115,9907.0,1,1068.0,12000
PRV52115,9921.0,1,1068.0,5000
PRV52115,9974.0,1,1068.0,14000
PRV52118,82.0,1,1068.0,24000
PRV52118,2724.0,1,1068.0,10000
PRV52118,3230.0,1,1068.0,10000
PRV52118,4019.0,1,1068.0,57000
PRV52118,8006.0,1,1068.0,57000
PRV52118,9607.0,1,1068.0,5000
PRV52119,2724.0,1,1068.0,35000
PRV52119,3324.0,1,1068.0,11000
PRV52119,3326.0,1,1068.0,5000
PRV52119,3613.0,1,1068.0,35000
PRV52119,3950.0,1,1068.0,19000
PRV52119,3995.0,1,1068.0,14000
PRV52119,4019.0,1,1068.0,14000
PRV52119,4139.0,2,2136.0,40000
PRV52119,4233.0,1,1068.0,9000
PRV52119,7749.0,1,1068.0,25000
PRV52119,7802.0,1,1068.0,5000
PRV52119,8051.0,1,1068.0,5000
PRV52119,8151.0,1,1068.0,9000
PRV52119,8627.0,1,1068.0,11000
PRV52120,72.0,1,1068.0,19000
PRV52120,311.0,3,3204.0,92000
PRV52120,496.0,2,2136.0,36000
PRV52120,544.0,1,1068.0,24000
PRV52120,605.0,2,2136.0,19000
PRV52120,966.0,1,1068.0,6000
PRV52120,2724.0,1,1068.0,8000
PRV52120,2764.0,1,1068.0,44000
PRV52120,3249.0,1,1068.0,12000
PRV52120,3491.0,2,2136.0,61000
PRV52120,3492.0,1,1068.0,19000
PRV52120,3521.0,1,1068.0,22000
PRV52120,3572.0,1,1068.0,11000
PRV52120,3612.0,1,1068.0,44000
PRV52120,3613.0,1,1068.0,44000
PRV52120,3722.0,2,1068.0,6500
PRV52120,3723.0,2,2136.0,11000
PRV52120,3761.0,1,1068.0,41000
PRV52120,3772.0,1,1068.0,12000
PRV52120,3840.0,1,1068.0,24000
PRV52120,3893.0,2,2136.0,13000
PRV52120,3927.0,1,1068.0,16000
PRV52120,3942.0,1,1068.0,35000
PRV52120,3995.0,2,2136.0,33000
PRV52120,4011.0,1,1068.0,19000
PRV52120,4019.0,9,9612.0,158000
PRV52120,4131.0,1,1068.0,8000
PRV52120,4139.0,1,1068.0,44000
PRV52120,4439.0,1,1068.0,9000
PRV52120,4443.0,1,1068.0,5000
PRV52120,4513.0,4,4272.0,40000
PRV52120,4516.0,3,3204.0,16000
PRV52120,4562.0,1,1068.0,24000
PRV52120,4852.0,1,1068.0,9000
PRV52120,5185.0,1,1068.0,31000
PRV52120,5187.0,1,1068.0,10000
PRV52120,5361.0,1,1068.0,700
PRV52120,5491.0,1,1068.0,4000
PRV52120,5551.0,1,1068.0,10000
PRV52120,5718.0,1,0.0,13000
PRV52120,5789.0,2,2136.0,33000
PRV52120,5849.0,1,0.0,57000
PRV52120,6849.0,1,1068.0,3000
PRV52120,6859.0,1,1068.0,9000
PRV52120,7050.0,1,1068.0,5000
PRV52120,7749.0,1,1068.0,7000
PRV52120,7817.0,1,1068.0,20000
PRV52120,7823.0,1,1068.0,6000
PRV52120,7852.0,1,1068.0,13000
PRV52120,7867.0,1,1068.0,8000
PRV52120,7932.0,1,1068.0,10000
PRV52120,7935.0,1,1068.0,7000
PRV52120,8102.0,1,1068.0,11000
PRV52120,8106.0,1,1068.0,19000
PRV52120,8108.0,1,1068.0,20000
PRV52120,8149.0,1,1068.0,4000
PRV52120,8151.0,2,2136.0,18000
PRV52120,8152.0,3,3204.0,68000
PRV52120,8154.0,4,4272.0,54000
PRV52120,8191.0,2,2136.0,13000
PRV52120,8411.0,1,1068.0,11000
PRV52120,8417.0,1,1068.0,35000
PRV52120,8543.0,1,1068.0,5000
PRV52120,8659.0,1,1068.0,4000
PRV52120,8703.0,1,1068.0,4000
PRV52120,8841.0,1,1068.0,4000
PRV52120,8945.0,1,1068.0,0
PRV52120,8965.0,1,1068.0,8000
PRV52120,9339.0,2,2136.0,31000
PRV52120,9390.0,2,2136.0,13000
PRV52120,9439.0,1,1068.0,14000
PRV52120,9604.0,1,1068.0,9000
PRV52120,9627.0,1,1068.0,5000
PRV52120,9671.0,1,1068.0,17000
PRV52120,9672.0,1,0.0,57000
PRV52120,9904.0,4,4272.0,34000
PRV52120,9921.0,2,2136.0,12000
PRV52120,9923.0,1,1068.0,7000
PRV52120,9925.0,1,1068.0,7000
PRV52120,9962.0,1,1068.0,3000
PRV52121,2724.0,1,1068.0,12000
PRV52121,3406.0,1,1068.0,12000
PRV52121,3995.0,1,1068.0,9000
PRV52121,8627.0,1,1068.0,12000
PRV52123,61.0,1,1068.0,8000
PRV52123,66.0,1,1068.0,10000
PRV52123,80.0,1,1068.0,18000
PRV52123,311.0,1,1068.0,11000
PRV52123,370.0,1,1068.0,12000
PRV52123,387.0,1,1068.0,15000
PRV52123,392.0,1,1068.0,6000
PRV52123,412.0,1,1068.0,3000
PRV52123,543.0,1,1068.0,12000
PRV52123,598.0,1,1068.0,10000
PRV52123,863.0,1,1068.0,17000
PRV52123,2724.0,6,6408.0,44000
PRV52123,2762.0,1,1068.0,17000
PRV52123,3220.0,1,1068.0,9000
PRV52123,3320.0,1,1068.0,13000
PRV52123,3324.0,2,2136.0,10000
PRV52123,3404.0,1,1068.0,8000
PRV52123,3491.0,2,1068.0,18000
PRV52123,3722.0,3,3204.0,35000
PRV52123,3723.0,1,1068.0,11000
PRV52123,3726.0,1,1068.0,24000
PRV52123,3772.0,2,2136.0,32000
PRV52123,3775.0,1,1068.0,6000
PRV52123,3783.0,1,1068.0,12000
PRV52123,3797.0,1,1068.0,13000
PRV52123,3893.0,2,2136.0,17000
PRV52123,3949.0,1,1068.0,30000
PRV52123,3995.0,5,4272.0,31000
PRV52123,4019.0,6,6408.0,64000
PRV52123,4139.0,1,1068.0,10000
PRV52123,4254.0,1,1068.0,23000
PRV52123,4311.0,2,2136.0,13000
PRV52123,4467.0,1,1068.0,31000
PRV52123,4513.0,5,5340.0,32000
PRV52123,4516.0,2,2136.0,8000
PRV52123,4525.0,1,1068.0,4000
PRV52123,4576.0,1,1068.0,13000
PRV52123,4660.0,1,1068.0,10000
PRV52123,4821.0,1,1068.0,0
PRV52123,5123.0,1,1068.0,14000
PRV52123,5184.0,1,1068.0,4000
PRV52123,5303.0,1,1068.0,3000
PRV52123,5733.0,1,1068.0,9000
PRV52123,5794.0,2,2136.0,13000
PRV52123,5849.0,1,1068.0,10000
PRV52123,7749.0,1,1068.0,9000
PRV52123,7823.0,1,0.0,8000
PRV52123,7855.0,1,1068.0,10000
PRV52123,7915.0,1,1068.0,15000
PRV52123,7991.0,1,1068.0,0
PRV52123,8102.0,1,1068.0,11000
PRV52123,8108.0,1,1068.0,18000
PRV52123,8151.0,2,2136.0,17000
PRV52123,8154.0,4,4272.0,46000
PRV52123,8191.0,1,1068.0,4000
PRV52123,8364.0,1,1068.0,4000
PRV52123,8607.0,1,1068.0,11000
PRV52123,8622.0,1,1068.0,10000
PRV52123,8675.0,1,1068.0,21000
PRV52123,8872.0,3,3204.0,15000
PRV52123,9339.0,1,1068.0,16000
PRV52123,9389.0,1,1068.0,23000
PRV52123,9390.0,1,1068.0,12000
PRV52123,9462.0,1,1068.0,3000
PRV52123,9672.0,2,2136.0,57000
PRV52123,9702.0,1,1068.0,13000
PRV52123,9904.0,6,6408.0,39000
PRV52123,9910.0,1,1068.0,5000
PRV52123,9921.0,3,3204.0,49000
PRV52123,9925.0,2,2136.0,12000
PRV52123,9929.0,1,1068.0,9000
PRV52123,9961.0,1,1068.0,3000
PRV52123,9986.0,1,1068.0,0
PRV52124,331.0,1,1068.0,25000
PRV52124,3512.0,1,1068.0,43000
PRV52124,5185.0,1,1068.0,11000
PRV52124,5553.0,1,1068.0,27000
PRV52124,5849.0,1,1068.0,27000
PRV52124,8151.0,3,3204.0,48000
PRV52126,66.0,1,1068.0,15000
PRV52126,159.0,1,1068.0,13000
PRV52126,311.0,1,1068.0,13000
PRV52126,496.0,1,1068.0,7000
PRV52126,966.0,1,0.0,400
PRV52126,2724.0,2,1068.0,15400
PRV52126,2762.0,1,1068.0,8000
PRV52126,3722.0,2,2136.0,17000
PRV52126,3772.0,1,1068.0,15000
PRV52126,3898.0,1,1068.0,3000
PRV52126,3942.0,1,1068.0,18000
PRV52126,3995.0,1,1068.0,6000
PRV52126,4019.0,2,2136.0,21000
PRV52126,4254.0,1,1068.0,7000
PRV52126,4513.0,2,2136.0,9000
PRV52126,7749.0,1,1068.0,16000
PRV52126,7806.0,1,1068.0,13000
PRV52126,7845.0,1,1068.0,13000
PRV52126,7935.0,1,1068.0,12000
PRV52126,8152.0,1,1068.0,13000
PRV52126,8154.0,2,2136.0,32000
PRV52126,8309.0,1,1068.0,20000
PRV52126,8480.0,1,1068.0,0
PRV52126,8604.0,1,1068.0,3000
PRV52126,8622.0,1,1068.0,15000
PRV52126,9224.0,1,1068.0,9000
PRV52126,9339.0,1,1068.0,18000
PRV52126,9390.0,1,1068.0,9000
PRV52126,9671.0,2,2136.0,18000
PRV52126,9904.0,2,2136.0,26000
PRV52126,9920.0,1,1068.0,6000
PRV52127,309.0,1,1068.0,4000
PRV52127,2749.0,1,1068.0,7000
PRV52127,3893.0,1,1068.0,7000
PRV52127,5123.0,1,1068.0,5000
PRV52128,14.0,1,1068.0,15000
PRV52128,66.0,1,1068.0,11000
PRV52128,159.0,1,1068.0,15000
PRV52128,3481.0,1,1068.0,12000
PRV52128,3521.0,1,1068.0,37000
PRV52128,3570.0,1,1068.0,16000
PRV52128,3772.0,1,1068.0,16000
PRV52128,3783.0,1,1068.0,22000
PRV52128,3893.0,1,1068.0,8000
PRV52128,3929.0,1,1068.0,16000
PRV52128,3995.0,2,2136.0,20000
PRV52128,4011.0,1,1068.0,7000
PRV52128,4019.0,4,4272.0,40000
PRV52128,4241.0,1,1068.0,15000
PRV52128,4264.0,1,0.0,4000
PRV52128,4311.0,1,1068.0,7000
PRV52128,4341.0,1,1068.0,8000
PRV52128,4516.0,3,1068.0,10800
PRV52128,4523.0,1,1068.0,50
PRV52128,4562.0,1,1068.0,27000
PRV52128,4660.0,1,1068.0,9000
PRV52128,5423.0,1,1068.0,9000
PRV52128,5849.0,2,1068.0,17000
PRV52128,6822.0,1,1068.0,27000
PRV52128,6859.0,1,1068.0,6000
PRV52128,7915.0,1,1068.0,16000
PRV52128,7936.0,1,1068.0,11000
PRV52128,8005.0,1,1068.0,17000
PRV52128,8108.0,1,1068.0,22000
PRV52128,8154.0,1,1068.0,9000
PRV52128,8180.0,1,1068.0,13000
PRV52128,8721.0,1,1068.0,2000
PRV52128,8945.0,1,1068.0,2000
PRV52128,9339.0,1,1068.0,4000
PRV52128,9390.0,1,0.0,3000
PRV52128,9607.0,1,1068.0,6000
PRV52128,9671.0,1,1068.0,12000
PRV52128,9702.0,1,1068.0,6000
PRV52128,9904.0,4,4272.0,29000
PRV52128,9971.0,1,1068.0,37000
PRV52130,309.0,1,1068.0,0
PRV52130,2763.0,1,1068.0,7000
PRV52130,3352.0,1,1068.0,57000
PRV52130,3995.0,2,2136.0,15000
PRV52130,4011.0,1,1068.0,3000
PRV52130,4019.0,1,1068.0,10000
PRV52130,4525.0,1,1068.0,3000
PRV52130,4682.0,1,1068.0,14000
PRV52130,5185.0,1,1068.0,57000
PRV52130,5845.0,1,1068.0,7000
PRV52130,8151.0,1,1068.0,10000
PRV52131,17.0,1,1068.0,3000
PRV52131,293.0,1,1068.0,11000
PRV52131,3501.0,1,0.0,48000
PRV52131,3812.0,1,1068.0,7000
PRV52131,3893.0,1,0.0,8000
PRV52131,3898.0,1,1068.0,4000
PRV52131,3995.0,1,1068.0,11000
PRV52131,4523.0,1,1068.0,4000
PRV52131,5849.0,1,0.0,57000
PRV52131,7769.0,1,0.0,57000
PRV52131,7935.0,1,1068.0,11000
PRV52131,8152.0,1,1068.0,10000
PRV52131,8154.0,2,2136.0,33000
PRV52131,8605.0,1,1068.0,35000
PRV52131,9383.0,1,0.0,48000
PRV52133,4443.0,1,1068.0,4000
PRV52135,14.0,1,1068.0,6000
PRV52135,51.0,1,1068.0,29000
PRV52135,66.0,4,4272.0,45000
PRV52135,131.0,1,1068.0,14000
PRV52135,412.0,1,1068.0,8000
PRV52135,481.0,1,1068.0,12000
PRV52135,1733.0,1,1068.0,29000
PRV52135,2724.0,3,3204.0,49000
PRV52135,2762.0,1,1068.0,11000
PRV52135,2763.0,1,1068.0,48000
PRV52135,3324.0,2,2136.0,8000
PRV52135,3451.0,1,1068.0,29000
PRV52135,3481.0,1,1068.0,28000
PRV52135,3522.0,1,1068.0,57000
PRV52135,3722.0,1,1068.0,11000
PRV52135,3734.0,1,1068.0,11000
PRV52135,3772.0,2,2136.0,29000
PRV52135,3780.0,1,1068.0,8000
PRV52135,3812.0,2,2136.0,12000
PRV52135,3893.0,2,2136.0,17000
PRV52135,3929.0,1,1068.0,16000
PRV52135,3950.0,1,1068.0,12000
PRV52135,3971.0,2,2136.0,49000
PRV52135,3995.0,4,4272.0,32000
PRV52135,4019.0,7,7476.0,121000
PRV52135,4131.0,3,3204.0,35000
PRV52135,4264.0,1,1068.0,12000
PRV52135,4414.0,1,1068.0,29000
PRV52135,4422.0,1,1068.0,29000
PRV52135,4439.0,1,1068.0,16000
PRV52135,4513.0,1,1068.0,4000
PRV52135,4516.0,6,6408.0,28200
PRV52135,4542.0,1,1068.0,6000
PRV52135,5123.0,2,2136.0,33000
PRV52135,5185.0,1,1068.0,11000
PRV52135,5491.0,2,2136.0,22000
PRV52135,5718.0,1,1068.0,7000
PRV52135,5849.0,1,1068.0,12000
PRV52135,6029.0,1,1068.0,3000
PRV52135,6561.0,1,0.0,7000
PRV52135,7050.0,1,1068.0,7000
PRV52135,7071.0,1,1068.0,11000
PRV52135,7569.0,1,1068.0,4000
PRV52135,7745.0,1,1068.0,16000
PRV52135,7854.0,1,1068.0,30000
PRV52135,7912.0,1,1068.0,30000
PRV52135,7935.0,2,2136.0,23000
PRV52135,7936.0,1,1068.0,11000
PRV52135,8051.0,2,2136.0,15000
PRV52135,8151.0,1,1068.0,10000
PRV52135,8152.0,1,1068.0,10000
PRV52135,8154.0,2,2136.0,15000
PRV52135,8181.0,1,1068.0,10000
PRV52135,8321.0,1,1068.0,24000
PRV52135,8388.0,1,1068.0,32000
PRV52135,8411.0,1,1068.0,11000
PRV52135,8622.0,1,1068.0,11000
PRV52135,8670.0,1,1068.0,26000
PRV52135,8703.0,2,2136.0,25000
PRV52135,8741.0,1,1068.0,3000
PRV52135,8844.0,1,1068.0,5000
PRV52135,8872.0,1,1068.0,3000
PRV52135,8891.0,1,1068.0,11000
PRV52135,8904.0,1,1068.0,5000
PRV52135,8914.0,1,1068.0,3000
PRV52135,8954.0,1,1068.0,3000
PRV52135,9301.0,1,1068.0,22000
PRV52135,9339.0,1,1068.0,33000
PRV52135,9390.0,1,1068.0,7000
PRV52135,9394.0,1,1068.0,9000
PRV52135,9439.0,1,1068.0,7000
PRV52135,9465.0,1,1068.0,3000
PRV52135,9671.0,3,3204.0,37000
PRV52135,9672.0,2,2136.0,76000
PRV52135,9904.0,5,5340.0,34000
PRV52135,9907.0,1,1068.0,7000
PRV52135,9915.0,1,1068.0,13000
PRV52135,9955.0,1,1068.0,7000
PRV52135,9962.0,1,1068.0,12000
PRV52135,9974.0,1,1068.0,29000
