Physician,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY333276,66.0,1,1068.0,0
PHY333276,4516.0,1,1068.0,6000
PHY333276,9904.0,1,1068.0,8000
PHY333287,4573.0,2,2136.0,28000
PHY333287,9904.0,1,1068.0,7000
PHY333287,9982.0,2,2136.0,28000
PHY333314,8905.0,1,1068.0,8000
PHY333316,4264.0,2,2136.0,12000
PHY333316,7845.0,2,2136.0,12000
PHY333316,8872.0,2,2136.0,12000
PHY333324,4516.0,1,1068.0,6000
PHY333329,66.0,4,4272.0,77000
PHY333329,331.0,2,2136.0,8000
PHY333329,387.0,2,2136.0,48000
PHY333329,843.0,1,1068.0,6000
PHY333329,863.0,2,2136.0,10000
PHY333329,2724.0,1,1068.0,57000
PHY333329,2762.0,2,1068.0,18000
PHY333329,3327.0,1,1068.0,9000
PHY333329,3521.0,1,1068.0,57000
PHY333329,3614.0,1,1068.0,20000
PHY333329,3893.0,1,1068.0,3000
PHY333329,3995.0,1,1068.0,17000
PHY333329,4019.0,2,2136.0,66000
PHY333329,4414.0,1,1068.0,7000
PHY333329,4513.0,2,2136.0,23000
PHY333329,5293.0,1,1068.0,11000
PHY333329,5351.0,2,2136.0,16000
PHY333329,7749.0,1,1068.0,11000
PHY333329,7855.0,1,1068.0,9000
PHY333329,7935.0,2,2136.0,21000
PHY333329,8054.0,1,1068.0,9000
PHY333329,8106.0,2,2136.0,38000
PHY333329,8154.0,1,1068.0,12000
PHY333329,8543.0,1,1068.0,5000
PHY333329,8761.0,1,1068.0,7000
PHY333329,8838.0,2,2136.0,4000
PHY333329,8891.0,1,1068.0,9000
PHY333329,9390.0,4,3204.0,26000
PHY333329,9671.0,1,1068.0,12000
PHY333353,311.0,1,1068.0,57000
PHY333353,5184.0,1,1068.0,57000
PHY333353,5845.0,1,1068.0,57000
PHY333362,2724.0,1,1068.0,12000
PHY333362,8154.0,1,1068.0,12000
PHY333372,8945.0,1,0.0,0
PHY333389,9390.0,1,1068.0,6000
PHY333397,8154.0,1,1068.0,13000
PHY333405,311.0,1,1068.0,57000
PHY333405,966.0,1,1068.0,8000
PHY333406,66.0,4,4272.0,62000
PHY333406,71.0,1,1068.0,16000
PHY333406,391.0,1,1068.0,4000
PHY333406,2724.0,4,4272.0,46000
PHY333406,2749.0,2,2136.0,102000
PHY333406,3320.0,1,1068.0,11000
PHY333406,3322.0,1,1068.0,12000
PHY333406,3324.0,1,1068.0,9000
PHY333406,3404.0,1,1068.0,8000
PHY333406,3420.0,1,1068.0,7000
PHY333406,3614.0,1,1068.0,23000
PHY333406,3771.0,2,2136.0,48000
PHY333406,3787.0,1,1068.0,16000
PHY333406,3893.0,1,1068.0,18000
PHY333406,3895.0,2,2136.0,14000
PHY333406,3950.0,1,0.0,11000
PHY333406,3995.0,4,4272.0,68000
PHY333406,4019.0,5,5340.0,71000
PHY333406,4104.0,1,1068.0,53000
PHY333406,4311.0,3,2136.0,21000
PHY333406,4513.0,2,2136.0,15000
PHY333406,4542.0,1,1068.0,11000
PHY333406,4701.0,2,2136.0,30000
PHY333406,4946.0,1,1068.0,18000
PHY333406,5122.0,1,1068.0,11000
PHY333406,5185.0,1,1068.0,15000
PHY333406,5351.0,1,1068.0,7000
PHY333406,5419.0,1,1068.0,24000
PHY333406,5491.0,1,1068.0,2000
PHY333406,5794.0,1,1068.0,5000
PHY333406,5849.0,1,1068.0,11000
PHY333406,7862.0,1,1068.0,7000
PHY333406,7915.0,1,1068.0,20000
PHY333406,8107.0,1,1068.0,21000
PHY333406,8108.0,3,3204.0,99000
PHY333406,8151.0,1,1068.0,11000
PHY333406,8152.0,1,1068.0,9000
PHY333406,8191.0,1,1068.0,11000
PHY333406,8192.0,1,1068.0,6000
PHY333406,8611.0,1,1068.0,14000
PHY333406,8769.0,1,1068.0,5000
PHY333406,8905.0,1,1068.0,3000
PHY333406,9226.0,2,2136.0,6000
PHY333406,9339.0,2,2136.0,72000
PHY333406,9390.0,2,2136.0,20000
PHY333406,9702.0,1,1068.0,11000
PHY333406,9705.0,1,1068.0,4000
PHY333406,9907.0,1,1068.0,10000
PHY333408,4525.0,1,1068.0,10000
PHY333420,5503.0,1,1068.0,6000
PHY333423,3844.0,1,1068.0,32000
PHY333423,9671.0,1,1068.0,13000
PHY333436,3614.0,1,1068.0,25000
PHY333436,4139.0,1,1068.0,25000
PHY333441,9904.0,1,1068.0,5000
PHY333443,5491.0,1,1068.0,4000
PHY333445,2724.0,1,1068.0,35000
PHY333445,2753.0,1,1068.0,35000
PHY333445,3722.0,1,1068.0,8000
PHY333445,3723.0,1,1068.0,0
PHY333445,3893.0,1,1068.0,5000
PHY333445,3949.0,1,1068.0,35000
PHY333445,3995.0,1,1068.0,8000
PHY333445,4019.0,1,1068.0,16000
PHY333445,4262.0,1,1068.0,0
PHY333445,5771.0,1,1068.0,16000
PHY333445,6829.0,1,1068.0,36000
PHY333445,7854.0,1,1068.0,29000
PHY333445,8154.0,2,2136.0,25000
PHY333445,8417.0,1,1068.0,29000
PHY333445,8669.0,1,1068.0,36000
PHY333453,3324.0,1,1068.0,10000
PHY333453,7931.0,1,1068.0,15000
PHY333453,8703.0,1,1068.0,6000
PHY333456,3722.0,1,1068.0,7000
PHY333460,2103.0,2,2136.0,6000
PHY333460,2724.0,2,2136.0,18000
PHY333460,3722.0,2,2136.0,12000
PHY333460,3734.0,1,1068.0,13000
PHY333460,4019.0,4,4272.0,19000
PHY333460,5749.0,1,1068.0,7000
PHY333460,5794.0,1,1068.0,10000
PHY333460,8604.0,1,1068.0,12000
PHY333460,9904.0,2,2136.0,13000
PHY333464,4525.0,1,1068.0,4000
PHY333464,8607.0,1,1068.0,7000
PHY333472,2724.0,1,1068.0,17000
PHY333472,3893.0,1,1068.0,3000
PHY333472,5491.0,1,1068.0,2000
PHY333472,8154.0,1,1068.0,11000
PHY333472,8191.0,1,1068.0,17000
PHY333472,9904.0,1,1068.0,3000
PHY333482,4019.0,1,1068.0,8000
PHY333482,9904.0,1,1068.0,8000
PHY333494,315.0,1,1068.0,29000
PHY333494,3849.0,1,1068.0,29000
PHY333494,8417.0,1,1068.0,39000
PHY333502,9390.0,1,1068.0,10000
PHY333507,4264.0,1,1068.0,6000
PHY333507,4516.0,1,1068.0,6000
PHY333507,8151.0,1,1068.0,11000
PHY333513,5451.0,1,1068.0,11000
PHY333540,4542.0,1,1068.0,5000
PHY333540,8801.0,1,1068.0,9000
PHY333544,3895.0,1,1068.0,9000
PHY333544,4019.0,1,1068.0,9000
PHY333554,2724.0,1,1068.0,3000
PHY333554,4513.0,1,1068.0,3000
PHY333555,4576.0,1,1068.0,13000
PHY333571,8154.0,1,1068.0,10000
PHY333575,560.0,2,2136.0,12000
PHY333575,7935.0,1,1068.0,19000
PHY333575,8154.0,1,1068.0,12000
PHY333575,8703.0,1,1068.0,3000
PHY333575,9904.0,1,1068.0,6000
PHY333575,9962.0,1,1068.0,3000
PHY333579,4516.0,1,1068.0,2000
PHY333583,66.0,1,1068.0,12000
PHY333583,5718.0,1,1068.0,57000
PHY333583,5845.0,1,1068.0,57000
PHY333591,4011.0,1,1068.0,18000
PHY333591,5303.0,1,1068.0,18000
PHY333591,8106.0,1,1068.0,18000
PHY333591,8154.0,1,1068.0,11000
PHY333593,80.0,1,1068.0,12000
PHY333593,2724.0,1,1068.0,12000
PHY333595,4311.0,1,1068.0,9000
PHY333609,4525.0,1,1068.0,5000
PHY333620,8154.0,1,1068.0,10000
PHY333632,8604.0,1,1068.0,3000
PHY333642,9925.0,1,1068.0,6000
PHY333651,9390.0,1,1068.0,3000
PHY333654,3722.0,1,1068.0,5000
PHY333658,9339.0,2,2136.0,22000
PHY333664,3949.0,1,1068.0,19000
PHY333664,4516.0,1,1068.0,3000
PHY333664,5184.0,1,1068.0,19000
PHY333676,3121.0,1,1068.0,37000
PHY333676,3893.0,1,1068.0,4000
PHY333676,5849.0,1,1068.0,37000
PHY333686,4443.0,1,1068.0,6000
PHY333686,8154.0,1,1068.0,13000
PHY333693,4019.0,1,1068.0,4000
PHY333693,5533.0,1,1068.0,4000
PHY333693,5749.0,1,1068.0,4000
PHY333696,3423.0,1,1068.0,10000
PHY333698,554.0,1,1068.0,8000
PHY333698,2724.0,1,1068.0,8000
PHY333700,8152.0,1,1068.0,11000
PHY333705,7915.0,1,1068.0,23000
PHY333718,309.0,1,1068.0,8000
PHY333718,3491.0,1,1068.0,5000
PHY333718,4576.0,1,1068.0,200
PHY333718,6011.0,1,1068.0,11000
PHY333718,8152.0,1,1068.0,7000
PHY333718,8876.0,1,1068.0,6000
PHY333726,4516.0,2,2136.0,6000
PHY333733,2724.0,1,1068.0,9000
PHY333733,3249.0,1,1068.0,0
PHY333733,3491.0,1,1068.0,9000
PHY333733,3893.0,1,1068.0,0
PHY333733,3950.0,1,1068.0,11000
PHY333733,3995.0,1,1068.0,10000
PHY333733,4019.0,2,2136.0,19000
PHY333733,4438.0,1,1068.0,7000
PHY333733,5551.0,1,1068.0,0
PHY333733,5794.0,1,1068.0,8000
PHY333733,7850.0,1,1068.0,0
PHY333733,7915.0,1,1068.0,15000
PHY333733,8103.0,1,1068.0,26000
PHY333733,8152.0,2,2136.0,11000
PHY333733,8154.0,1,1068.0,12000
PHY333733,9904.0,2,2136.0,13000
PHY333733,9915.0,1,1068.0,3000
PHY333733,9921.0,1,0.0,8000
PHY333742,8871.0,1,1068.0,4000
PHY333743,4019.0,1,1068.0,14000
PHY333743,8154.0,1,1068.0,14000
PHY333769,5794.0,1,0.0,70
PHY333782,309.0,1,1068.0,9000
PHY333782,2724.0,2,2136.0,16000
PHY333782,3614.0,1,1068.0,21000
PHY333782,3950.0,1,1068.0,17000
PHY333782,3979.0,1,1068.0,38000
PHY333782,3995.0,3,3204.0,27000
PHY333782,4516.0,1,1068.0,4000
PHY333782,4562.0,1,1068.0,27000
PHY333782,5123.0,1,1068.0,9000
PHY333782,5503.0,1,1068.0,10000
PHY333782,5789.0,1,1068.0,27000
PHY333782,5849.0,1,1068.0,10000
PHY333782,7856.0,1,1068.0,6000
PHY333782,8152.0,1,0.0,11000
PHY333782,8543.0,1,1068.0,4000
PHY333782,8674.0,1,1068.0,6000
PHY333782,9390.0,1,1068.0,14000
PHY333782,9672.0,1,1068.0,0
PHY333782,9904.0,1,1068.0,6000
PHY333784,4573.0,1,1068.0,200
PHY333785,9904.0,1,1068.0,3000
PHY333791,8877.0,1,1068.0,4000
PHY333793,3995.0,1,1068.0,12000
PHY333803,4516.0,1,1068.0,5000
PHY333804,51.0,1,1068.0,30000
PHY333804,66.0,3,3204.0,27000
PHY333804,311.0,2,2136.0,14000
PHY333804,496.0,2,2136.0,68000
PHY333804,570.0,1,1068.0,31000
PHY333804,603.0,2,2136.0,20000
PHY333804,2724.0,4,4272.0,113000
PHY333804,3403.0,1,1068.0,57000
PHY333804,3491.0,3,3204.0,20000
PHY333804,3522.0,4,4272.0,176000
PHY333804,3524.0,2,2136.0,114000
PHY333804,3614.0,1,1068.0,20000
PHY333804,3722.0,2,2136.0,32000
PHY333804,3776.0,1,1068.0,25000
PHY333804,3849.0,1,1068.0,31000
PHY333804,3927.0,1,1068.0,18000
PHY333804,4019.0,10,10680.0,107000
PHY333804,4104.0,1,1068.0,25000
PHY333804,4399.0,2,2136.0,32000
PHY333804,4516.0,5,5340.0,42000
PHY333804,4574.0,2,2136.0,68000
PHY333804,5491.0,1,1068.0,800
PHY333804,5511.0,2,2136.0,40000
PHY333804,5569.0,2,2136.0,40000
PHY333804,5791.0,1,1068.0,39000
PHY333804,5849.0,2,2136.0,20000
PHY333804,6029.0,2,2136.0,20000
PHY333804,7032.0,1,1068.0,26000
PHY333804,7855.0,2,2136.0,24000
PHY333804,7865.0,2,2136.0,16000
PHY333804,7934.0,1,1068.0,3000
PHY333804,8016.0,1,1068.0,25000
PHY333804,8036.0,1,1068.0,6000
PHY333804,8051.0,2,2136.0,14000
PHY333804,8052.0,1,1068.0,39000
PHY333804,8112.0,2,2136.0,14000
PHY333804,8151.0,2,2136.0,22000
PHY333804,8152.0,1,1068.0,45000
PHY333804,8154.0,8,8544.0,80000
PHY333804,8412.0,1,1068.0,28000
PHY333804,8604.0,2,2136.0,12000
PHY333804,8801.0,2,2136.0,8000
PHY333804,8841.0,1,1068.0,3000
PHY333804,8872.0,4,4272.0,20000
PHY333804,9359.0,2,2136.0,18000
PHY333804,9390.0,3,3204.0,22000
PHY333804,9671.0,3,3204.0,52000
PHY333804,9672.0,4,4272.0,71000
PHY333804,9904.0,4,4272.0,26000
PHY333804,9915.0,2,2136.0,10000
PHY333804,9921.0,2,2136.0,14000
PHY333807,4019.0,1,1068.0,5000
PHY333807,4516.0,1,1068.0,5000
PHY333810,5551.0,2,2136.0,18000
PHY333810,7935.0,1,1068.0,12000
PHY333810,8842.0,1,1068.0,7000
PHY333826,2762.0,1,1068.0,26000
PHY333826,3761.0,1,1068.0,26000
PHY333831,2724.0,1,1068.0,11000
PHY333831,8151.0,1,1068.0,11000
PHY333843,3995.0,1,1068.0,13000
PHY333856,6029.0,1,1068.0,3000
PHY333863,3995.0,1,1068.0,13000
PHY333863,9390.0,1,1068.0,14000
PHY333863,9904.0,1,1068.0,7000
PHY333868,598.0,1,1068.0,7000
PHY333875,4019.0,1,1068.0,4000
PHY333875,9390.0,1,1068.0,4000
PHY333880,3971.0,1,1068.0,35000
PHY333880,4019.0,1,1068.0,35000
PHY333882,5123.0,1,1068.0,11000
PHY333886,8152.0,1,1068.0,15000
PHY333894,66.0,1,1068.0,17000
PHY333894,3521.0,1,0.0,35000
PHY333894,9427.0,1,1068.0,7000
PHY333904,4019.0,1,1068.0,5000
PHY333904,5491.0,1,1068.0,0
PHY333904,8102.0,1,1068.0,11000
PHY333904,8152.0,1,0.0,21000
PHY333904,8856.0,1,1068.0,5000
PHY333906,390.0,1,1068.0,4000
PHY333908,66.0,1,1068.0,8000
PHY333908,604.0,1,1068.0,8000
PHY333908,2181.0,1,1068.0,3000
PHY333908,2724.0,1,1068.0,6000
PHY333908,2762.0,1,1068.0,11000
PHY333908,3521.0,1,1068.0,28000
PHY333908,3722.0,1,1068.0,6000
PHY333908,3812.0,1,1068.0,8000
PHY333908,3844.0,1,1068.0,14000
PHY333908,3893.0,2,2136.0,19000
PHY333908,3995.0,1,1068.0,6000
PHY333908,4019.0,3,3204.0,30000
PHY333908,4573.0,1,1068.0,13000
PHY333908,5569.0,1,1068.0,25000
PHY333908,6029.0,1,1068.0,5000
PHY333908,8166.0,1,1068.0,18000
PHY333908,8877.0,1,1068.0,23000
PHY333913,605.0,1,1068.0,6000
PHY333913,3772.0,1,1068.0,12000
PHY333913,9672.0,1,1068.0,7000
PHY333916,17.0,1,1068.0,19000
PHY333916,66.0,1,1068.0,12000
PHY333916,3722.0,1,1068.0,5000
PHY333916,3772.0,1,1068.0,11000
PHY333916,3893.0,2,2136.0,17000
PHY333916,3895.0,1,1068.0,14000
PHY333916,3949.0,2,2136.0,18000
PHY333916,4019.0,2,2136.0,42000
PHY333916,4439.0,1,1068.0,5000
PHY333916,7971.0,1,1068.0,7000
PHY333916,8108.0,1,1068.0,30000
PHY333916,9607.0,1,1068.0,0
PHY333916,9929.0,1,1068.0,5000
PHY333923,3794.0,1,1068.0,43000
PHY333923,4701.0,2,2136.0,16000
PHY333923,8622.0,1,1068.0,4000
PHY333940,8891.0,1,1068.0,5000
PHY333952,51.0,1,1068.0,34000
PHY333952,3893.0,2,2136.0,10000
PHY333952,4023.0,1,1068.0,7000
PHY333958,4019.0,1,1068.0,26000
PHY333958,8108.0,1,1068.0,26000
PHY333958,8876.0,1,1068.0,4000
PHY333958,9419.0,1,1068.0,400
PHY333958,9462.0,1,1068.0,4000
PHY333964,3893.0,1,1068.0,10000
PHY333974,3995.0,1,1068.0,2000
PHY333994,4542.0,1,1068.0,0
PHY334003,9929.0,1,1068.0,400
PHY334005,4019.0,1,1068.0,57000
PHY334005,5185.0,1,1068.0,57000
PHY334005,8102.0,1,1068.0,57000
PHY334010,5122.0,1,1068.0,26000
PHY334016,66.0,1,1068.0,23000
PHY334016,4139.0,1,1068.0,23000
PHY334018,7935.0,1,1068.0,15000
PHY334021,8154.0,1,1068.0,17000
PHY334021,9925.0,1,1068.0,6000
PHY334023,8105.0,1,1068.0,25000
PHY334032,3404.0,1,1068.0,7000
PHY334037,1629.0,1,1068.0,8000
PHY334037,3772.0,1,1068.0,8000
PHY334037,4019.0,1,1068.0,6000
PHY334037,4513.0,1,1068.0,6000
PHY334037,5794.0,1,1068.0,8000
PHY334037,8106.0,1,1068.0,38000
PHY334037,8154.0,1,1068.0,12000
PHY334037,9467.0,1,1068.0,4000
PHY334038,2724.0,2,2136.0,24000
PHY334038,3722.0,2,2136.0,24000
PHY334038,3898.0,2,2136.0,16000
PHY334038,5495.0,2,2136.0,24000
PHY334038,5789.0,2,2136.0,24000
PHY334038,9390.0,2,2136.0,26000
PHY334038,9971.0,2,2136.0,16000
PHY334047,9960.0,1,1068.0,3000
PHY334059,8165.0,1,1068.0,24000
PHY334063,4516.0,1,1068.0,14000
PHY334077,8622.0,2,0.0,20000
PHY334077,9072.0,2,0.0,20000
PHY334078,206.0,1,1068.0,6000
PHY334083,3893.0,1,1068.0,11000
PHY334083,4414.0,1,1068.0,11000
PHY334085,9339.0,1,1068.0,19000
PHY334096,50.0,1,1068.0,81000
PHY334097,3491.0,2,2136.0,14000
PHY334097,3722.0,2,2136.0,12000
PHY334097,3942.0,2,2136.0,46000
PHY334097,3950.0,2,2136.0,30000
PHY334097,4513.0,2,2136.0,20000
PHY334097,4516.0,3,3204.0,18000
PHY334097,5123.0,2,2136.0,10000
PHY334097,7533.0,2,2136.0,14000
PHY334097,8945.0,2,2136.0,30000
PHY334106,3971.0,1,1068.0,57000
PHY334108,9907.0,1,1068.0,6000
PHY334110,80.0,2,2136.0,36000
PHY334110,3142.0,1,1068.0,7000
PHY334110,3722.0,1,1068.0,7000
PHY334110,3893.0,1,1068.0,20000
PHY334110,5419.0,1,1068.0,36000
PHY334134,3893.0,1,1068.0,5000
PHY334134,4019.0,1,1068.0,5000
PHY334136,3995.0,2,2136.0,18000
PHY334136,5849.0,2,2136.0,46000
PHY334136,6029.0,2,2136.0,46000
PHY334136,9390.0,2,2136.0,32000
PHY334154,2762.0,1,1068.0,15000
PHY334154,3491.0,1,1068.0,9000
PHY334154,4019.0,1,1068.0,9000
PHY334154,8345.0,1,1068.0,15000
PHY334154,8703.0,1,1068.0,5000
PHY334154,9339.0,1,1068.0,31000
PHY334155,3491.0,2,2136.0,14000
PHY334155,4516.0,2,2136.0,6000
PHY334155,6029.0,3,3204.0,6000
PHY334155,7749.0,2,2136.0,22000
PHY334155,7852.0,3,3204.0,6000
PHY334155,9672.0,2,2136.0,114000
PHY334163,3995.0,1,1068.0,9000
PHY334164,4019.0,1,1068.0,17000
PHY334164,8154.0,1,1068.0,14000
PHY334164,9904.0,2,2136.0,21000
PHY334168,8332.0,1,1068.0,9000
PHY334173,7785.0,1,1068.0,7000
PHY334177,309.0,1,1068.0,8000
PHY334177,4019.0,2,2136.0,16000
PHY334177,9915.0,1,1068.0,8000
PHY334178,4575.0,1,1068.0,14000
PHY334178,8191.0,1,1068.0,4000
PHY334178,9974.0,1,1068.0,14000
PHY334179,66.0,1,1068.0,21000
PHY334179,9311.0,1,1068.0,19000
PHY334179,9917.0,1,1068.0,4000
PHY334179,9971.0,1,1068.0,21000
PHY334186,3893.0,1,1068.0,11000
PHY334187,3943.0,1,1068.0,21000
PHY334198,66.0,4,4272.0,38000
PHY334198,598.0,1,1068.0,3000
PHY334198,2724.0,4,4272.0,36000
PHY334198,3220.0,2,2136.0,38000
PHY334198,3328.0,2,2136.0,0
PHY334198,3491.0,1,1068.0,11000
PHY334198,3521.0,2,2136.0,114000
PHY334198,3613.0,1,1068.0,19000
PHY334198,3712.0,2,2136.0,32000
PHY334198,3722.0,3,3204.0,16000
PHY334198,3812.0,2,2136.0,8000
PHY334198,3893.0,2,2136.0,10000
PHY334198,3995.0,2,2136.0,18000
PHY334198,4011.0,2,2136.0,16000
PHY334198,4019.0,3,3204.0,41000
PHY334198,4311.0,1,1068.0,10000
PHY334198,4439.0,2,2136.0,8000
PHY334198,4523.0,1,1068.0,4000
PHY334198,4562.0,2,2136.0,46000
PHY334198,5185.0,1,1068.0,19000
PHY334198,5794.0,1,1068.0,3000
PHY334198,8108.0,2,2136.0,38000
PHY334198,8154.0,1,1068.0,13000
PHY334198,8180.0,2,2136.0,20000
PHY334198,8753.0,1,1068.0,42000
PHY334198,8872.0,2,2136.0,6000
PHY334198,9354.0,2,2136.0,18000
PHY334198,9396.0,1,1068.0,5000
PHY334198,9419.0,1,1068.0,7000
PHY334198,9604.0,2,2136.0,16000
PHY334198,9672.0,2,2136.0,76000
PHY334198,9904.0,1,1068.0,7000
PHY334198,9952.0,2,2136.0,14000
PHY334198,9973.0,2,2136.0,46000
PHY334200,9672.0,1,1068.0,57000
PHY334208,4019.0,2,2136.0,14000
PHY334208,5642.0,1,1068.0,11000
PHY334208,7804.0,1,1068.0,11000
PHY334208,8154.0,1,1068.0,11000
PHY334208,9961.0,1,1068.0,3000
PHY334213,3893.0,1,1068.0,6000
PHY334217,4613.0,1,1068.0,23000
PHY334225,3952.0,1,1068.0,7000
PHY334225,9910.0,1,1068.0,8000
PHY334229,66.0,1,1068.0,9000
PHY334229,2724.0,1,1068.0,9000
PHY334242,9702.0,1,1068.0,9000
PHY334250,309.0,1,1068.0,0
PHY334255,3818.0,1,1068.0,13000
PHY334255,3995.0,1,1068.0,9000
PHY334255,4019.0,1,1068.0,9000
PHY334255,4311.0,1,1068.0,9000
PHY334255,4863.0,1,1068.0,21000
PHY334255,9974.0,1,1068.0,21000
PHY334256,3995.0,1,1068.0,6000
PHY334256,4439.0,1,1068.0,6000
PHY334258,4582.0,1,1068.0,23000
PHY334262,8154.0,1,1068.0,10000
PHY334266,66.0,1,1068.0,10000
PHY334266,387.0,1,1068.0,15000
PHY334266,2724.0,2,2136.0,9000
PHY334266,3893.0,1,1068.0,10000
PHY334266,3949.0,1,1068.0,30000
PHY334266,3995.0,1,1068.0,11000
PHY334266,4019.0,1,1068.0,15000
PHY334266,4139.0,1,1068.0,10000
PHY334266,4254.0,1,1068.0,23000
PHY334266,4311.0,1,1068.0,6000
PHY334266,4513.0,1,1068.0,4000
PHY334266,4516.0,1,1068.0,5000
PHY334266,4525.0,1,1068.0,4000
PHY334266,4660.0,1,1068.0,10000
PHY334266,5849.0,1,1068.0,10000
PHY334266,8154.0,2,2136.0,20000
PHY334266,8607.0,1,1068.0,11000
PHY334266,8872.0,1,1068.0,4000
PHY334266,9389.0,1,1068.0,23000
PHY334266,9910.0,1,1068.0,5000
PHY334266,9921.0,1,1068.0,18000
PHY334266,9925.0,1,1068.0,8000
PHY334266,9929.0,1,1068.0,9000
PHY334277,6849.0,1,1068.0,17000
PHY334285,387.0,1,1068.0,12000
PHY334285,4019.0,1,1068.0,12000
PHY334289,66.0,2,2136.0,24000
PHY334289,3893.0,1,1068.0,4000
PHY334289,4019.0,3,3204.0,28000
PHY334289,4439.0,1,1068.0,13000
PHY334289,4513.0,1,1068.0,6000
PHY334289,8154.0,1,1068.0,10000
PHY334289,9921.0,1,1068.0,5000
PHY334289,9955.0,1,1068.0,5000
PHY334290,3893.0,1,1068.0,6000
PHY334293,3491.0,1,1068.0,20000
PHY334293,3722.0,1,1068.0,24000
PHY334293,4019.0,1,1068.0,20000
PHY334295,3772.0,1,1068.0,21000
PHY334295,8309.0,1,1068.0,17000
PHY334305,9671.0,2,2136.0,72000
PHY334309,9390.0,1,1068.0,4000
PHY334311,3722.0,1,1068.0,6000
PHY334314,61.0,2,2136.0,14000
PHY334314,4011.0,2,2136.0,14000
PHY334314,4019.0,2,2136.0,28000
PHY334314,6816.0,2,2136.0,28000
PHY334314,8154.0,1,1068.0,12000
PHY334314,8669.0,1,1068.0,11000
PHY334326,3320.0,2,2136.0,18000
PHY334326,3818.0,2,2136.0,42000
PHY334326,4513.0,1,1068.0,3000
PHY334326,5902.0,2,2136.0,42000
PHY334326,8848.0,3,3204.0,15000
PHY334335,412.0,1,1068.0,8000
PHY334335,8622.0,1,1068.0,8000
PHY334335,9904.0,1,1068.0,7000
PHY334349,7936.0,1,1068.0,35000
PHY334349,8872.0,1,1068.0,11000
PHY334362,412.0,1,1068.0,11000
PHY334362,8001.0,1,1068.0,11000
PHY334378,159.0,1,1068.0,26000
PHY334396,9672.0,1,1068.0,57000
PHY334401,9425.0,1,0.0,100
PHY334408,3324.0,1,1068.0,5000
PHY334408,3783.0,1,1068.0,0
PHY334415,4542.0,1,1068.0,11000
PHY334416,5123.0,1,1068.0,8000
PHY334427,3950.0,2,2136.0,14000
PHY334435,8152.0,2,2136.0,22000
PHY334447,311.0,1,1068.0,21000
PHY334447,7935.0,1,1068.0,21000
PHY334455,4523.0,1,1068.0,5000
PHY334463,4561.0,1,1068.0,43000
PHY334468,4881.0,1,1068.0,11000
PHY334480,66.0,1,1068.0,25000
PHY334480,3572.0,1,1068.0,25000
PHY334480,7802.0,1,1068.0,7000
PHY334480,9469.0,1,1068.0,5000
PHY334480,9671.0,1,1068.0,7000
PHY334480,9702.0,2,2136.0,0
PHY334484,8622.0,1,1068.0,13000
PHY334491,5421.0,1,1068.0,27000
PHY334515,66.0,1,1068.0,11000
PHY334521,5163.0,1,1068.0,11000
PHY334521,8191.0,1,1068.0,11000
PHY334532,5718.0,1,1068.0,57000
PHY334532,5845.0,1,1068.0,57000
PHY334538,66.0,1,1068.0,28000
PHY334538,3812.0,1,1068.0,5000
PHY334544,4019.0,1,1068.0,19000
PHY334544,8152.0,1,1068.0,19000
PHY334548,8952.0,1,1068.0,1000
PHY334548,9671.0,1,1068.0,9000
PHY334548,9904.0,1,1068.0,7000
PHY334551,496.0,1,1068.0,34000
PHY334551,5122.0,1,1068.0,10000
PHY334551,9672.0,1,1068.0,34000
PHY334567,4562.0,1,1068.0,31000
PHY334570,496.0,1,1068.0,14000
PHY334570,1736.0,1,1068.0,14000
PHY334571,7805.0,1,1068.0,10000
PHY334571,9339.0,1,1068.0,13000
PHY334577,66.0,1,1068.0,22000
PHY334577,212.0,1,1068.0,35000
PHY334577,387.0,1,1068.0,12000
PHY334577,3327.0,1,1068.0,8000
PHY334577,3722.0,1,1068.0,5000
PHY334577,3995.0,1,1068.0,12000
PHY334577,4019.0,1,1068.0,49000
PHY334577,4516.0,1,1068.0,2000
PHY334577,4642.0,1,1068.0,31000
PHY334577,5845.0,1,1068.0,8000
PHY334577,7935.0,2,2136.0,14000
PHY334577,8154.0,1,1068.0,11000
PHY334577,8769.0,1,1068.0,5000
PHY334577,8872.0,2,2136.0,0
PHY334577,9425.0,1,1068.0,9000
PHY334577,9671.0,2,2136.0,61000
PHY334585,8151.0,1,1068.0,13000
PHY334606,2724.0,1,1068.0,8000
PHY334606,8856.0,1,1068.0,8000
PHY334608,3491.0,1,1068.0,10000
PHY334608,8154.0,1,1068.0,10000
PHY334618,3895.0,1,1068.0,11000
PHY334630,3612.0,1,1068.0,57000
PHY334630,3893.0,1,1068.0,20000
PHY334630,3995.0,1,1068.0,7000
PHY334630,4019.0,1,1068.0,57000
PHY334630,4542.0,1,1068.0,6000
PHY334630,5551.0,1,1068.0,21000
PHY334630,5589.0,1,1068.0,12000
PHY334630,5795.0,1,1068.0,12000
PHY334630,9671.0,1,1068.0,12000
PHY334643,66.0,1,1068.0,0
PHY334643,2724.0,1,1068.0,17000
PHY334643,4516.0,1,1068.0,7000
PHY334643,5363.0,1,1068.0,9000
PHY334643,5781.0,1,1068.0,0
PHY334643,7867.0,1,1068.0,12000
